,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1846983.2309463136,-3558293.2778255427,-1711310.0468792291,0.2030480373253178
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-135770.4884970877,-261567.73296677537,-125797.24446968766,0.2030480373253178
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-571361.1872066937,-1100752.1008224546,-529390.9136157609,0.2030480373253178
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-51481.62126278791,-99181.57555609308,-47699.95429330518,0.22056994917572592
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-710926.6729841569,-341909.97286645253,0.2030480373253178
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1790755.1344081224,-861237.962624011,0.2030480373253178
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-963276.5052568873,-463274.0003871163,0.2030480373253178
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-8015418.347180639,-3854900.3346493826,0.2030480373253178
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-307897.93044858123,-593150.5737581748,-285252.64330959355,0.2030480373253178
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-509368.99338712863,-981321.4515074646,-471952.458120336,0.2030480373253178
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-311811.26197281596,-600717.9160255304,-288906.65405271447,0.2030480373253178
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-93405.72722596636,-179950.1834828641,-86544.45625689773,0.2030480373253178
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-398187.53235364717,-767125.5461057881,-368938.0137521409,0.2030480373253178
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-3145439.6963849454,-1512754.0463909507,0.2030480373253178
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-2023435.923976076,-973142.4465474843,0.2030480373253178
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-286197.7398739402,-551372.3551244877,-265174.6152505475,0.2030480373253178
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-260221.94045596189,-501328.85126019985,-241106.91080423797,0.2030480373253178
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-95759.66279882971,-184485.14242835637,-88725.47962952666,0.2030480373253178
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-97763.70831452575,-188346.0230078211,-90582.31469329534,0.2030480373253178
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-75609.87789317896,-145665.7081324249,-70055.83023924593,0.22056994917572592
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-51049.31337140332,-98348.71565888838,-47299.40228748506,0.22056994917572592
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-673402.824524376,-323863.4168765432,0.2030480373253178
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-18585.976449722642,-35806.68950036303,-17220.713050640385,0.22056994917572592
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-35101.58865747839,-67624.73251958462,-32523.143862106233,0.22056994917572592
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-9017263.32464664,-4336723.287815504,0.2030480373253178
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1459470.1545375793,-701911.2095523552,0.2030480373253178
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-15310.900123884569,-29495.713660708978,-14184.81353682441,0.22057875022532153
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-24615.551852787565,-47420.67828641466,-22805.126433627094,0.22057875022532153
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-206312.8083697132,-397470.57084818685,-191157.76247847365,0.2030480373253178
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-160547.22008002846,-309301.1806564413,-148753.96057641285,0.2030480373253178
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-34662.60483124105,-66779.01114442405,-32116.406313182997,0.22056994917572592
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-194713.83041030096,-93644.82020748808,0.2030480373253178
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-22808.83419976017,-43942.20805484024,-21133.373855080066,0.22056994917572592
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-4130061.3967305184,-1986293.7117909822,0.2030480373253178
34,w98916102,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-113258.62835976391,-218197.65831972708,-104939.02995996317,0.2030480373253178
35,w98916109,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-17266.847960239058,-33263.75321746876,-15996.9052572297,0.22057875022532153
36,w98916113,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-77544.26807720469,-149392.39469523888,-71848.12661803419,0.2030480373253178
37,w98916116,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-552372.4679896035,-1064169.5099182208,-511797.0419286173,0.2030480373253178
38,w98916121,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-37659.63640350452,-72552.92241678147,-34893.28601327695,0.22056994917572592
39,w98916126,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-83997.81699488513,-161825.43650479286,-77827.61950990773,0.2030480373253178
40,w99055014,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-84591.453779245,-162961.3725272394,-78369.91874799441,0.2030480373253178
