,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05736842105263158,npv_DH_25years_ir_0.05736842105263158,savings_npv_25years_ir_0.05736842105263158,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-1717954.401535665,-2670793.504681865,-952839.1031462003,0.1638508456186761
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-126285.66648800232,-196328.2247125318,-70042.5582245295,0.1638508456186761
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-531446.3336656648,-826205.5237161559,-294759.19005049113,0.1638508456186761
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-47885.154756540025,-74443.97836178428,-26558.82360524425,0.17799025869236895
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-343237.47697620746,-533609.2874479098,-190371.81047170237,0.1638508456186761
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-864581.816344554,-1344109.8886530297,-479528.07230847573,0.1638508456186761
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-465072.71404937224,-723018.7150354608,-257946.00098608853,0.1638508456186761
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3869867.4208505834,-6016234.634835932,-2146367.213985349,0.1638508456186761
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-286388.417596433,-445208.5806315948,-158820.1630351618,0.1638508456186761
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-473784.86687551544,-736562.9401668493,-262778.07329133386,0.1638508456186761
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-290028.36678713735,-450888.4970964088,-160860.13030927145,0.1638508456186761
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-86880.47488892055,-135067.50109874076,-48187.02620982021,0.1638508456186761
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-370370.45728514076,-575791.1914070504,-205420.7341219096,0.1638508456186761
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1518627.4849361803,-2360912.7338731103,-842285.24893693,0.1638508456186761
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-976920.7820734653,-1518756.0723487423,-541835.290275277,0.1638508456186761
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-266204.1856623041,-413850.5709758487,-147646.3853135446,0.1638508456186761
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-242043.0356335302,-376288.78091622255,-134245.74528269234,0.1638508456186761
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-89069.96633127656,-138471.36299261518,-49401.396661338615,0.1638508456186761
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-90934.0107670259,-141369.27330210153,-50435.26253507563,0.1638508456186761
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-70327.82991733431,-109334.16578093509,-39006.335863600776,0.17799025869236895
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-47483.047562289954,-73818.84810126688,-26335.800538976924,0.17799025869236895
