,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-11726122.32033996,-6530413.546234613,0.2378644985091638
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-942336.9574703901,-524798.3829665303,0.2378644985091638
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-4141334.1284288378,-2306357.0166639136,0.2378644985091638
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-392521.07219227194,-218599.538449351,0.2378644985091638
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-832828.6191470583,-463811.919029354,0.2378644985091638
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-2097814.278875505,-1168297.1070913938,0.2378644985091638
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-1128448.6462751913,-628446.1414054204,0.2378644985091638
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-9389814.797562411,-5229296.785031155,0.2378644985091638
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1321106.7815708234,-735711.921680875,0.2378644985091638
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3769563.621419023,-2099313.708676571,0.2378644985091638
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-2312380.950850463,-1287791.7757428738,0.2378644985091638
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-1174106.3211864354,-653873.4302042736,0.2378644985091638
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-2805844.2322802884,-1562607.2014722282,0.2378644985091638
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-3684785.36324237,-2052099.7132483753,0.2378644985091638
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-2370392.6305422243,-1320099.1531136325,0.2378644985091638
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-2108156.450444735,-1174056.7824101504,0.2378644985091638
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1990602.136751883,-1108589.421454303,0.2378644985091638
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-763747.259353699,-425339.7083988767,0.2378644985091638
