,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-7953726.7624918595,-2758017.9883865137,0.16134142011783073
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-639178.9607137665,-221640.3862099066,0.16134142011783073
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2809030.9131919756,-974053.8014270512,0.16134142011783073
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-266243.6286650608,-92322.09492213986,0.16134142011783073
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-564900.4074594249,-195883.70734172058,0.16134142011783073
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1422929.1761426835,-493412.00435857207,0.16134142011783073
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-765416.9002150142,-265414.3953452432,0.16134142011783073
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-6369029.6937009115,-2208511.6811696547,0.16134142011783073
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-896095.237422418,-310700.3775324696,0.16134142011783073
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-2556862.2123777224,-886612.2996352704,0.16134142011783073
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1568467.883193844,-543878.7080862548,0.16134142011783073
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-796386.1039239678,-276153.21294180595,0.16134142011783073
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1903179.7342724765,-659942.7034644163,0.16134142011783073
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2499357.8573559904,-866672.2073619957,0.16134142011783073
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1607816.7008759791,-557523.2234473873,0.16134142011783073
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1429944.1811499037,-495844.51311531896,0.16134142011783073
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1350208.1127956305,-468195.39749805036,0.16134142011783073
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-518043.12206127617,-179635.57110645383,0.16134142011783073
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-546831.6044445182,-189618.20624621748,0.16134142011783073
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-363982.53875019186,-126213.83903526422,0.16134142011783073
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-250479.38893178236,-86855.71946621482,0.16134142011783073
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-535084.0591778231,-185544.65152999037,0.16134142011783073
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-114474.75150939907,-39695.03017980022,0.1752642837828212
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-175599.0600432434,-60890.37011265133,0.16134142011783073
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-7165092.997397402,-2484552.9605662655,0.16134142011783073
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1159691.0290514887,-402132.0840662647,0.16134142011783073
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-39448.893401913185,-13677.99488419191,0.17527127707297555
