,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5187980.583993886,-7759326.318988196,-2571345.73499431,0.14732006607317674,-91.91773915226877
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-420100.46236703516,-628317.0342465352,-208216.5718795,0.14732006607317674,-222.17051938661277
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1833035.2306099986,-2741551.9927708195,-908516.7621608209,0.14732006607317674,-100.9654179490219
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-173115.9349120151,-258918.28395490182,-85802.34904288672,0.14732006607317674,-211.9176969152275
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1261992.3567903403,-1887480.1765096136,-625487.8197192734,0.14732006607317674,-114.10481658231515
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3396219.870242344,-5079505.946021705,-1683286.0757793607,0.14732006607317674,-201.92770723270905
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-649008.874370234,-970680.5101959488,-321671.6358257148,0.14732006607317674,-226.1309871045876
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-6210621.528905721,-2058123.9302870287,0.14732006607317674,-87.91175846482736
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-715636.0227866818,-1070279.6431932538,-354643.620406572,0.14732006607317674,-202.9472401463631
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1695000.8748210697,-2535102.953022663,-840102.0782015934,0.14732006607317674,-95.86992214779812
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1061718.304896968,-1587943.2571423606,-526224.9522453926,0.14732006607317674,-106.65037679494887
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-497617.75649929856,-744254.6270727168,-246636.87057341827,0.14732006607317674,-124.90184083885346
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1710794.4082428599,-566936.3195000954,0.14732006607317674,-79.99990509357231
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-1762196.0452271104,-2635602.414383234,-873406.3691561236,0.14732006607317674,-134.8410084479214
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1304748.5284250907,-1951427.8113346652,-646679.2829095745,0.14732006607317674,-107.42474934996063
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-927593.4859787384,-1387341.458308996,-459747.97233025753,0.14732006607317674,-102.41545770136412
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-875438.4143770856,-1309336.4979596885,-433898.0835826029,0.14732006607317674,-97.68126538711685
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-323454.14298882755,-483769.3981396633,-160315.25515083573,0.14732006607317674,-116.96521969139576
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-377064.9523811837,-563951.6111540631,-186886.65877287945,0.14732006607317674,-237.56225629349402
