,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-9954664.39890599,-4758955.624800645,0.18872005455330385,-170.11809645217386
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-799978.7061774331,-382440.1316735732,0.18872005455330385,-408.0699337292652
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-3515705.3871709686,-1680728.2754060442,0.18872005455330385,-186.78294100100646
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-333223.16077115055,-159301.62702822962,0.18872005455330385,-393.44883084491363
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-707013.7236273433,-337997.02350963897,0.18872005455330385,-61.659215666653914
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1780898.7956074132,-851381.6238233018,0.18872005455330385,-51.066049245105994
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-957974.61924682,-457972.114377049,0.18872005455330385,-160.9742276850422
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-7971301.38370459,-3810783.371173333,0.18872005455330385,-162.77575045816084
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1121528.0112543697,-536133.1513644214,0.18872005455330385,-306.80586695918277
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3200098.016755396,-1529848.104012944,0.18872005455330385,-174.58166386595104
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1963051.0154419176,-938461.8403343284,0.18872005455330385,-190.19871340624664
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-996734.8179347873,-476501.9269526254,0.18872005455330385,-241.3100997481527
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-2381967.1094089802,-1138730.07860092,0.18872005455330385,-241.02785907841562
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-3128127.156703178,-1495441.506709183,0.18872005455330385,-153.91601432475198
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-2012298.9071807414,-962005.4297521496,0.18872005455330385,-159.80594228944298
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1789678.5818244652,-855578.9137898805,0.18872005455330385,-190.5924796390009
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1689883.1243417964,-807870.4090442163,0.18872005455330385,-181.87175009548895
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-648368.4413953709,-309960.89044054854,0.18872005455330385,-226.1459373408259
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-684399.3095954758,-327185.91139717505,0.18872005455330385,-207.95230609108543
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-455550.4769672006,-217781.77725227294,0.18872005455330385,-308.9430077522294
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-313493.0743934383,-149869.40492787075,0.18872005455330385,-294.2510574268933
