,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-12999951.479464136,-7804242.70535879,0.24645246229138532,-278.977787976751
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-1044704.6678996073,-627166.0933957475,0.24645246229138532,-669.1965747666055
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-4591214.4918050775,-2756237.380040153,0.24645246229138532,-306.3065764252907
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-435161.32219733123,-261239.7884544103,0.24645246229138532,-645.2193317482314
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-923300.2474177661,-554283.5473000618,0.24645246229138532,-101.115354296834
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-2325703.5099321706,-1396186.3381480593,0.24645246229138532,-83.74355084038123
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-1251033.994690512,-751031.4898207411,0.24645246229138532,-263.982697299133
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-10409846.787776541,-6249328.775245285,0.24645246229138532,-266.9370263723819
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1464620.919894499,-879226.0600045506,0.24645246229138532,-503.1431332054423
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-4179057.9049477032,-2508807.992205251,0.24645246229138532,-286.29762160732975
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-2563578.934440251,-1538989.7593326617,0.24645246229138532,-311.90812411315704
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-1301651.5426144125,-781418.6516322506,0.24645246229138532,-395.7260235574929
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-3110647.994461698,-1867410.9636536378,0.24645246229138532,-395.26317522235126
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-4085070.036434831,-2452384.3864408364,0.24645246229138532,-252.4078866741194
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-2627892.52427267,-1577599.0468440782,0.24645246229138532,-262.066818376273
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-2337169.1696719695,-1403069.5016373848,0.24645246229138532,-312.5538639543892
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-2206844.7254558294,-1324832.0101582492,0.24645246229138532,-298.25268207938257
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-846714.4587899839,-508306.90783516155,0.24645246229138532,-370.8582136469487
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-893767.7314664398,-536554.333268139,0.24645246229138532,-341.02235780815374
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-594910.4720869535,-357141.7723720258,0.24645246229138532,-506.6376753035895
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-409395.4947100597,-245771.82524449218,0.24645246229138532,-482.54424909964115
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-874566.9815500574,-525027.5739022247,0.24645246229138532,-193.52180697889276
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-187103.0096562768,-112323.28832667794,0.26771993365663177,-743.1356227072521
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-287007.5033463295,-172298.81341573742,0.24645246229138532,-773.7556763350885
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-11710970.730258321,-7030430.693427185,0.24645246229138532,-162.7013530732035
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-1895454.490583478,-1137895.545598254,0.24645246229138532,-239.79349397164754
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-64477.15837584998,-38706.2598581287,0.2677306160565809,-577.1514056303358
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-136944.2582169347,-82208.95861640049,0.2677306160565809,-831.8922646911964
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-1944832.023878015,-1167538.2911601309,0.24645246229138532,-350.09314235701
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-1487462.4318018549,-892966.2430834998,0.24645246229138532,-300.025235585512
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-325216.1365620331,-195236.54880086024,0.24645246229138532,-663.1618226176997
