,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5187980.583993886,-1410786.6034523998,3777193.980541486,0.026785466558759415,135.02312283637747
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-420100.46236703516,-114239.46077209734,305861.0015949378,0.026785466558759415,326.35873778472904
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1833035.2306099986,-498463.99868560367,1334571.2319243948,0.026785466558759415,148.3137657179908
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-173115.9349120151,-47076.05162816399,126039.88328385112,0.026785466558759415,311.2977917612403
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1261992.3567903403,-343178.213910839,918814.1428795012,0.026785466558759415,167.61496537783356
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3396219.870242344,-923546.5356403103,2472673.3346020337,0.026785466558759415,296.62293556397987
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-649008.874370234,-176487.36549017255,472521.50888006145,0.026785466558759415,332.1764909638813
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-1129203.9143464952,3023293.6842721975,0.026785466558759415,129.13851310348886
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-715636.0227866818,-194596.29876240983,521039.72402427194,0.026785466558759415,298.168549813815
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1695000.8748210697,-460927.80964048434,1234073.0651805853,0.026785466558759415,140.82870612202814
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1061718.304896968,-288716.95584406564,773001.3490529023,0.026785466558759415,156.6647206441314
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-497617.75649929856,-135319.02310413038,362298.7333951682,0.026785466558759415,183.4753199285792
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-311053.52877142915,832804.5599713353,0.026785466558759415,117.51634789943964
