,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-11376759.31303542,-6181050.538930073,0.21568006234663295,-220.9536366083505
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-914261.3784884951,-496722.8039846352,0.21568006234663295,-530.011431637187
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-4017949.0139096784,-2182971.9021447543,0.21568006234663295,-242.59835332790655
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-380826.46945274336,-206904.93570982243,0.21568006234663295,-511.0211776848062
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-808015.6841455352,-438998.9840278309,0.21568006234663295,-80.0845307823903
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-2035312.9092656148,-1105795.7374815033,0.21568006234663295,-66.32586140592859
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-1094828.1362820799,-594825.6314123089,0.21568006234663295,-209.07735125774843
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-9110058.724233815,-4949540.711702559,0.21568006234663295,-211.41721407337326
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-1281746.298576423,-696351.4386864746,0.21568006234663295,-398.49187894978553
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-3657254.876291881,-1987004.9635494289,0.21568006234663295,-226.751029554126
