,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.04789473684210527,npv_DH_25years_ir_0.04789473684210527,savings_npv_25years_ir_0.04789473684210527,operator_selling_price
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5299240.742817446,-7148962.045483703,-1849721.3026662571,0.13288182131271836
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-429109.8338186192,-578892.3478275739,-149782.5140089547,0.13288182131271836
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1872346.054462359,-2525895.9781181766,-653549.9236558175,0.13288182131271836
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-176828.53678115553,-238551.24901058833,-61722.7122294328,0.13288182131271836
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1289056.7352661982,-1739007.1752040512,-449950.439937853,0.13288182131271836
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3469054.368376106,-4679941.753326486,-1210887.3849503798,0.13288182131271836
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-662927.3594669427,-894324.8215634365,-231397.4620964938,0.13288182131271836
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4241551.043375631,-5722081.500859033,-1480530.4574834025,0.13288182131271836
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-730983.3773625179,-986089.2856791386,-255105.90831662074,0.13288182131271836
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1731351.4477435083,-2335686.6366352187,-604335.1888917105,0.13288182131271836
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1084487.6551896743,-1463032.4346473424,-378544.7794576681,0.13288182131271836
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-508289.5448233237,-685710.0555364045,-177420.51071308076,0.13288182131271836
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1168388.9886882612,-1576219.8661788953,-407830.8774906341,0.13288182131271836
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-1799987.6692889105,-2428280.6074674665,-628292.938178556,0.13288182131271836
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1332729.8452683445,-1797924.5599703041,-465194.71470195963,0.13288182131271836
