,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.08105263157894738,npv_DH_25years_ir_0.08105263157894738,savings_npv_25years_ir_0.08105263157894738,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-3900110.3397457623,-5727567.417399823,-1827457.0776540604,0.15477945887966985
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-313421.4372793853,-460279.9038226827,-146858.4665432974,0.15477945887966985
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1377408.4572366169,-2022814.5136616004,-645406.0564249835,0.15477945887966985
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-130552.57743386648,-191725.0086869401,-61172.43125307362,0.15477945887966985
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-276998.9447523911,-406791.0885622149,-129792.14380982384,0.15477945887966985
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-697733.3969744449,-1024667.1818015883,-326933.7848271434,0.15477945887966985
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-375322.2176077717,-551185.2530655969,-175863.03545782523,0.15477945887966985
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3123054.0480332635,-4586409.370525651,-1463355.3224923871,0.15477945887966985
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-439421.1925944484,-645288.1822583292,-205866.98966388084,0.15477945887966985
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1253757.5214207373,-1841225.0176177027,-587467.4961969655,0.15477945887966985
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-769098.3096943821,-1129471.2291832173,-360372.91948883515,0.15477945887966985
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-390507.968288644,-573486.5223199923,-182978.55403134832,0.15477945887966985
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-933224.2836193701,-1370500.9690400267,-437276.6854206566,0.15477945887966985
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1225560.2578865793,-1799815.4897301898,-574255.2318436105,0.15477945887966985
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-788393.0045313451,-1157806.751988981,-369413.7474576358,0.15477945887966985
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-701173.2050517161,-1029718.7652054499,-328545.5601537338,0.15477945887966985
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-662074.6197060779,-972299.9324073237,-310225.3127012459,0.15477945887966985
17,w50930481,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-254022.47237273346,-373048.63434819074,-119026.16197545727,0.15477945887966985
18,w50930482,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-268138.90623590717,-393779.5418357629,-125640.63559985574,0.15477945887966985
19,w50930483,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-178478.85717685774,-262107.88875464603,-83629.0315777883,0.15477945887966985
20,w50930486,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-122822.58164473178,-180373.0037020319,-57550.42205730014,0.15477945887966985
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-262378.49679145264,-385320.0033686818,-122941.50657722919,0.15477945887966985
22,w98916062,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-56132.70047282329,-82434.54627485342,-26301.845802030126,0.16813606193019973
23,w98916065,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-86105.00840359881,-126450.84309064421,-40345.8346870454,0.15477945887966985
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-3513403.731213247,-5159663.440798893,-1646259.7095856457,0.15477945887966985
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-568654.5575896936,-835106.4539417507,-266451.8963520571,0.15477945887966985
26,w98916075,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-19344.684651000345,-28407.588448573893,-9062.903797573548,0.16814277079432827
27,w98916076,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-41086.54222212134,-60335.41529769117,-19248.873075569834,0.16814277079432827
28,w98916079,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-583468.291968424,-856861.392896417,-273393.10092799296,0.15477945887966985
29,w98916080,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-446253.0202068817,-655351.7813087861,-209098.76110190444,0.15477945887966985
30,w98916086,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-97567.96545444016,-143284.9461267476,-45716.98067230746,0.15477945887966985
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-75866.51001002935,-111414.93777163429,-35548.42776160494,0.15477945887966985
32,w98916094,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-58208.42125486159,-85482.87816373972,-27274.456908878128,0.16813606193019973
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-1609199.2214258008,-2363214.428785724,-754015.2073599233,0.15477945887966985
34,w98916102,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-329110.25320701615,-483319.95733320445,-154209.7041261883,0.15477945887966985
35,w98916109,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-52114.84169338955,-76530.42691558343,-24415.585222193884,0.16814277079432827
36,w98916113,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-200936.98988247348,-295089.12721589196,-94152.13733341848,0.15477945887966985
37,w98916116,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1230504.5635011103,-1807076.5262836586,-576571.9627825483,0.15477945887966985
38,w98916121,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-93274.57780495372,-136979.82522776598,-43705.24742281226,0.15477945887966985
39,w98916126,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-224762.2047549947,-330078.01535727154,-105315.81060227685,0.15477945887966985
40,w99055014,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-171576.5822981944,-251959.493022179,-80382.91072398459,0.15477945887966985
41,w99055018,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-92599.43948386842,-135981.88933466683,-43382.44985079841,0.15477945887966985
42,w99055022,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-10930.910138824705,-16051.995790793024,-5121.085651968318,0.16814277079432827
43,w99055023,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-31884.691375676328,-46822.53584129468,-14937.844465618353,0.16814277079432827
44,w99055025,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-413599.07414894045,-607397.32330666,-193798.2491577196,0.15477945887966985
45,w99055028,ab,43794.80756460522,48660.897294005794,54743.50945575652,r1,-58945.445219084104,-86561.13960560778,-27615.694386523675,0.16814277079432827
46,w99055030,other,116326.93155687526,129252.14617430585,145408.66444609407,nr2,-134691.02139009797,-197802.5846264946,-63111.563236396614,0.15477945887966985
47,w99055036,other,328535.37354705296,365039.3039411699,410669.2169338162,nr2,-380400.0022487877,-558642.3123098111,-178242.3100610234,0.15477945887966985
48,w99055038,other,86262.38089475907,95847.08988306564,107827.97611844883,nr2,-99880.29456941408,-146680.7528459219,-46800.45827650782,0.15477945887966985
49,w99055039,other,312686.9164410429,347429.90715671435,390858.64555130363,nr2,-362049.6095538514,-531693.5590335486,-169643.94947969716,0.15477945887966985
50,w99055040,trade,35391.70019666166,39324.111329624066,44239.62524582707,nr1,-44515.0993848309,-65373.3383439333,-20858.238959102397,0.16813606193019973
51,w99055041,ab,64982.981209910264,72203.31245545585,81228.72651238783,r2,-80512.32823111948,-118232.01704701176,-37719.68881589228,0.15477945887966985
52,w99055043,sfh,86320.99151306404,95912.21279229339,107901.23939133005,r2,-106949.6023810553,-157055.04349085002,-50105.441109794716,0.15477945887966985
53,w99055048,sfh,24285.63485393199,26984.0387265911,30357.04356741499,r1,-32687.152621492103,-48000.94682231243,-15313.794200820324,0.16814277079432827
54,w99055050,trade,65308.77244341692,72565.3027149077,81635.96555427114,nr2,-75618.81972135117,-111051.18836367989,-35432.368642328714,0.15477945887966985
55,w99055053,ab,49059.40863841541,54510.454042683785,61324.260798019255,r1,-66031.3138746051,-96966.70807044604,-30935.39419584094,0.16814277079432827
56,w99055057,ab,87681.8017174346,97424.2241304829,109602.25214679325,r2,-108635.61302252815,-159530.94306155716,-50895.33003902901,0.15477945887966985
57,w99055067,sfh,33001.382887256914,36668.203208063234,41251.72860907114,r1,-44418.078656132515,-65227.76260788239,-20809.683951749874,0.16814277079432827
58,w99055068,ab,132493.30677667502,147214.7853074167,165616.63347084375,r2,-164155.97445694343,-241062.36146404757,-76906.38700710415,0.15477945887966985
59,w99055094,other,66091.27134448045,73434.74593831161,82614.08918060057,nr2,-76524.8487449857,-112381.75131265682,-35856.90256767112,0.15477945887966985
60,w99055100,sfh,15744.323611141372,17493.69290126819,19680.404513926715,r1,-21191.009083965404,-31118.908151141688,-9927.899067176284,0.16814277079432827
61,w99055110,sfh,52473.960066172556,58304.40007352506,65592.45008271569,r2,-65013.95623551409,-95472.7226352885,-30458.766399774417,0.15477945887966985
62,w99055113,education,153671.86244078857,170746.51382309842,192089.8280509857,nr2,-177931.45434209745,-261303.99184726522,-83372.53750516777,0.15477945887966985
63,w99055118,other,24020.58101149931,26689.534457221456,30025.726264374138,nr1,-30212.69238455897,-44369.317126808266,-14156.624742249296,0.16813606193019973
64,w99055131,th,174492.9614592318,193881.0682880353,218116.20182403974,r2,-216192.52187960906,-317477.8135707503,-101285.29169114123,0.15477945887966985
65,w99055135,ab,134760.33544465396,149733.70604961552,168450.41930581743,r2,-166964.76766444623,-245187.06253389738,-78222.29486945114,0.15477945887966985
66,w99055142,sfh,30373.370700461764,33748.18966717974,37966.7133755772,r1,-40880.91621596653,-60033.454368239276,-19152.538152272748,0.16814277079432827
67,w99055146,sfh,45007.11390865703,50007.90434295226,56258.89238582129,r1,-60577.1440702924,-88957.28253961724,-28380.13846932484,0.16814277079432827
68,w99055147,sfh,9628.24002989865,10698.044477665168,12035.300037373312,r1,-12959.090969890865,-19030.37085286645,-6071.279882975585,0.16814277079432827
69,w99055152,other,264252.3847284261,293613.76080936234,330315.48091053264,nr2,-305968.9027079577,-449335.3688044409,-143366.46609648317,0.15477945887966985
70,w99055158,trade,144743.79539184985,160826.4393242776,180929.7442398123,nr2,-167593.9473369128,-246122.68589890638,-78528.73856199358,0.15477945887966985
71,w99055160,ab,101699.20767706775,112999.1196411864,127124.00959633468,r2,-126002.837002685,-185034.63879107044,-59031.80178838543,0.15477945887966985
