,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.06210526315789474,npv_DH_25years_ir_0.06210526315789474,savings_npv_25years_ir_0.06210526315789474,operator_selling_price
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-4619744.590265329,-6193736.154878257,-1573991.5646129278,0.14130409361135307
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-371252.8270261736,-497742.247958498,-126489.42093232443,0.14130409361135307
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1631562.8827361271,-2187452.102234022,-555889.2194978951,0.14130409361135307
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-154641.66672387428,-207329.5749415626,-52687.908217688324,0.14130409361135307
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-328109.7879431999,-439899.9591093232,-111790.1711661233,0.14130409361135307
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-826476.6392045884,-1108065.2060701326,-281588.5668655442,0.14130409361135307
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-444575.3154032349,-596046.4157221455,-151471.10031891055,0.14130409361135307
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-3699308.6827508607,-4959698.851033908,-1260390.1682830476,0.14130409361135307
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-520501.6013645587,-697808.4155984514,-177306.8142338927,0.14130409361135307
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1485096.3235736263,-1991082.972893628,-505986.6493200017,0.14130409361135307
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-911009.5474438407,-1221399.291928847,-310389.74448500643,0.14130409361135307
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-462563.0858624807,-620162.7931673069,-157599.70730482624,0.14130409361135307
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1105419.452321408,-1482046.5275452808,-376627.0752238727,0.14130409361135307
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1451696.2029809603,-1946303.1088881579,-494606.9059071976,0.14130409361135307
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-933864.4295699936,-1252041.0529557492,-318176.6233857556,0.14130409361135307
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-830551.1482241359,-1113527.9396335697,-282976.7914094338,0.14130409361135307
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-784238.2333568825,-1051435.7677296177,-267197.5343727352,0.14130409361135307
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-300893.78000168526,-403411.19461484894,-102517.41461316368,0.14130409361135307
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-317614.927172482,-425829.39799367596,-108214.47082119394,0.14130409361135307
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-211411.13022286326,-283440.9425066979,-72029.81228383465,0.14130409361135307
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-145485.36007641754,-195053.6262566489,-49568.26618023135,0.14130409361135307
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-310791.6278166831,-416681.3346993062,-105889.70688262308,0.14130409361135307
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-66490.10329364521,-89143.92314657981,-22653.819852934597,0.15349784788238352
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-101992.79305344133,-136742.7219252036,-34749.92887176227,0.14130409361135307
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4161684.277309056,-5579610.272800181,-1417925.9954911252,0.14130409361135307
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-673580.6393431321,-903076.0635375205,-229495.42419438832,0.14130409361135307
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-22914.09587982919,-30719.692117864364,-7805.596238035174,0.15350397266128965
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-48667.682354783385,-65246.13608451525,-16578.453729731867,0.15350397266128965
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-691127.7503980026,-926601.6446666652,-235473.89426866267,0.14130409361135307
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-528594.0130926385,-708691.094534304,-180097.08144166553,0.14130409361135307
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-115570.85346993718,-154946.95856027296,-39376.10509033578,0.14130409361135307
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-89865.12397595157,-120483.0389552987,-30617.91497934713,0.14130409361135307
32,w98916094,150.05011938810347,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-68948.82856508147,-92440.35984585044,-23491.531280768977,0.15349784788238352
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-1906122.8401875498,-2555557.286821952,-649434.4466344023,0.14130409361135307
34,w98916102,1892.1415951219387,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-389836.48651157826,-522657.53957164026,-132821.053060062,0.14130409361135307
