,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-6383353.862537287,-1187645.0884319413,0.12101531914059016,-42.454676536993155
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-512980.3436252963,-95441.7691214364,0.12101531914059016,-101.8379431833033
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2254419.703511784,-419442.5917468595,0.12101531914059016,-46.613555572292455
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-213676.85189157867,-39755.31814865774,0.12101531914059016,-98.18910037048852
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-453367.24601981154,-84350.5459021072,0.12101531914059016,-15.387675451614435
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1141987.991777797,-212470.81999368558,0.12101531914059016,-12.744044566314775
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-614294.0375422317,-114291.53267246071,0.12101531914059016,-40.17273241169886
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-5111537.208899939,-951019.1963686827,0.12101531914059016,-40.62232048140954
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-719171.4231341765,-133776.56324422813,0.12101531914059016,-76.55455433134976
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-2052038.8450260987,-381788.93228364666,0.12101531914059016,-43.56860453586574
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1258791.7361790754,-234202.5610714862,0.12101531914059016,-47.46599582181771
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-639148.7241587631,-118915.83317660121,0.12101531914059016,-60.22135471517892
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1527418.5385851483,-284181.5077770881,0.12101531914059016,-60.150918726361915
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2005888.0709673618,-373202.42097336706,0.12101531914059016,-38.4112845035132
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1290371.5772822464,-240078.09985365462,0.12101531914059016,-39.88117507824964
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1147617.963820554,-213518.29578596936,0.12101531914059016,-47.56426413301686
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1083624.8754090876,-201612.16011150752,0.12101531914059016,-45.38791864327948
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-415761.3987653132,-77353.84781049087,0.12101531914059016,-56.43698595380798
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-438865.9226828638,-81652.52448456304,0.12101531914059016,-51.89658287001139
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-292118.3256613717,-54349.62594644405,0.12101531914059016,-77.09982498054845
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-201025.0820236558,-37401.412558088254,0.12101531914059016,-73.43330147853489
