,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5187980.583993886,-6574857.497818376,-1386876.9138244903,0.12483151257990006,-49.57660444736153
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-420100.46236703516,-532403.8188100749,-112303.35644303978,0.12483151257990006,-119.82953520265195
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1833035.2306099986,-2323051.3751197164,-490016.1445097178,0.12483151257990006,-54.45654597997854
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-173115.9349120151,-219394.1523527957,-46278.2174407806,0.12483151257990006,-114.29958930950019
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1261992.3567903403,-1599354.464593006,-337362.1078026658,0.12483151257990006,-61.54339096470861
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3396219.870242344,-4304114.349809784,-907894.4795674402,0.12483151257990006,-108.9114044880372
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-649008.874370234,-822505.1722377123,-173496.29786747834,0.12483151257990006,-121.96564672248952
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-5262564.022537809,-1110066.4239191161,0.12483151257990006,-47.41594512526866
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-715636.0227866818,-906900.3992770787,-191264.3764903969,0.12483151257990006,-109.45234910060056
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1695000.8748210697,-2148116.985057543,-453116.1102364734,0.12483151257990006,-51.70824753258112
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1061718.304896968,-1345542.151614782,-283823.846717814,0.12483151257990006,-57.522776270272736
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-497617.75649929856,-630643.4236591251,-133025.66715982655,0.12483151257990006,-67.36685666035888
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1449639.953243785,-305781.86450102064,0.12483151257990006,-43.14862057344894
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-1762196.0452271104,-2233275.1044468842,-471079.05921977386,0.12483151257990006,-72.72763016975193
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1304748.5284250907,-1653540.4298446989,-348791.90141960816,0.12483151257990006,-57.94044061024432
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-927593.4859787384,-1175562.415370439,-247968.92939170054,0.12483151257990006,-55.23863709642481
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-875438.4143770856,-1109464.9892105677,-234026.57483348204,0.12483151257990006,-52.6852107186027
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-323454.14298882755,-409921.5220256915,-86467.37903686397,0.12483151257990006,-63.08617340046856
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-377064.9523811837,-477863.84108234657,-100798.88870116288,0.12483151257990006,-128.1311977481831
19,w50930483,1057.3881191070657,other,141593.14798462993,157325.71998292214,176991.4349807874,nr2,-218407.98766085977,-276793.90313946473,-58385.91547860496,0.12483151257990006,-55.2171094261114
20,w50930486,509.32494937628496,trade,79565.05589646377,88405.61766273752,99456.31987057971,nr2,-122729.41165455856,-155538.05172466763,-32808.640070109075,0.12483151257990006,-64.41592957558089
21,w98916060,5426.03009034004,other,674562.9876004758,749514.4306671954,843203.7345005947,nr2,-1040516.0614714932,-1318672.0184483936,-278155.95697690034,0.12483151257990006,-51.26325367640355
22,w98916062,151.14776481509907,trade,44636.284751773725,49595.871946415245,55795.355939717156,nr1,-74793.15728116504,-94787.23811202234,-19994.080830857303,0.135603775086795,-132.28168379013948
23,w98916065,222.67857759937178,other,73750.5768182926,81945.08535365843,92188.22102286573,nr2,-113760.55480777535,-144171.59521404284,-30411.040406267493,0.12483151257990006,-136.56922338071055
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-6122117.038879514,-1291377.461453857,0.12483151257990006,-35.86275768337447
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-957247.97551693,-201918.46264199202,0.12483151257990006,-42.55112329212122
26,w98916075,67.06430839556852,sfh,28006.37749434393,31118.1972159377,35007.97186792991,r1,-50217.197780739174,-63638.49117123557,-13421.293390496394,0.135609185867159,-200.12572576359034
27,w98916076,98.82164086105185,sfh,45724.46230850625,50804.9581205625,57155.57788563281,r1,-81986.83916289908,-103899.04197774343,-21912.20281484435,0.135609185867159,-221.73486114902704
28,w98916079,3334.9361924076916,trade,505098.5125556637,561220.569506293,631373.1406945796,nr2,-779116.4422006573,-987393.7457439424,-208277.30354328512,0.12483151257990006,-62.45315997872726
29,w98916080,1488.1518905248724,other,425989.1748285403,473321.30536504474,532486.4685356753,nr2,-657089.9776146738,-832746.5564135268,-175656.57879885298,0.12483151257990006,-118.03672724354686
30,w98916086,294.4025758753764,other,84011.4414641592,93346.046071288,105014.301830199,nr2,-129587.97888063698,-164230.08544002086,-34642.10655938389,0.12483151257990006,-117.66916935552983
31,w98916091,1488.9465953722595,trade,203377.83561937796,225975.37291041994,254222.29452422244,nr2,-313711.1113404388,-397573.9344339941,-83862.82309355534,0.12483151257990006,-56.323593709946564
32,w98916094,150.05011938810347,trade,59712.69870596085,66347.44300662317,74640.87338245106,nr2,-92107.07260766481,-116729.59586722312,-24622.523259558307,0.12483151257990006,-164.09532601485202
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-1790531.86297811,-2269185.794701156,-478653.9317230461,0.12483151257990006,-28.11751522181958
34,w98916102,2270.5699141463265,trade,277707.36496159376,308563.7388462153,347134.2062019922,nr2,-428364.7026934216,-542877.2971884164,-114512.59449499473,0.12483151257990006,-50.43341488035544
35,w98916109,81.43322088830173,sfh,33514.377689912006,37238.19743323556,41892.97211239,r1,-60093.38884661524,-76154.2412673561,-16060.852420740863,0.135609185867159,-197.22727709334754
36,w98916113,559.2398283889517,trade,173096.7032610543,192329.6702900603,216370.87907631785,nr2,-267002.34558016673,-338378.7478289686,-71376.4022488019,0.12483151257990006,-127.631113925526
37,w98916116,6987.1012714248145,other,1097332.4309481357,1219258.2566090396,1371665.5386851695,nr2,-1692639.5906135067,-2145124.4705472775,-452484.87993377075,0.12483151257990006,-64.76002885263745
38,w98916121,458.57296650111675,other,77767.01189391078,86407.7909932342,97208.76486738847,nr2,-119955.92170880284,-152023.13857691298,-32067.216868110147,0.12483151257990006,-69.92827578298176
39,w98916126,988.0943454869091,trade,197017.6638222169,218908.51535801878,246272.07977777114,nr2,-303900.52132837055,-385140.7284389917,-81240.20711062115,0.12483151257990006,-82.21907906029756
40,w99055014,379.03616306802724,mfh,103886.00234658027,115428.89149620029,129857.50293322533,r2,-171469.82115630823,-217297.68250777223,-45827.861351464,0.12483151257990006,-120.90630345273699
41,w99055018,363.825429549627,mfh,46056.25658478869,51173.618427542984,57570.320730985855,r1,-82581.76718591659,-104652.97336805375,-22071.20618213716,0.135609185867159,-60.66427574746139
42,w99055022,32.828185592684896,sfh,3919.133173535123,4354.592415039026,4898.916466918904,r0,-8622.960466791696,-10927.574970069532,-2304.614503277837,0.16640253811647024,-70.20231126606565
43,w99055023,57.57688737055287,sfh,8184.319552772025,9093.688391968917,10230.399440965031,r1,-14675.000141140225,-18597.1123079677,-3922.1121668274773,0.135609185867159,-68.11955883591934
44,w99055025,2922.078992408514,trade,452573.54328285396,502859.4925365044,565716.9291035674,nr2,-698096.4705134103,-884715.1100596815,-186618.63954627118,0.12483151257990006,-63.86502214043549
45,w99055028,168.94065034445376,ab,43972.00169238011,48857.77965820012,54965.00211547513,r1,-78844.5669650493,-99916.9507747735,-21072.38380972421,0.135609185867159,-124.73246531701899
46,w99055030,502.22660109587014,other,110345.01742019283,122605.57491132537,137931.27177524104,nr2,-170207.6233643943,-215708.376418348,-45500.7530539537,0.12483151257990006,-90.5980546523621
47,w99055036,2513.4158389533286,other,330483.5217773499,367203.9130859443,413104.4022216873,nr2,-509772.13215359935,-646046.9677950712,-136274.83564147184,0.12483151257990006,-54.21897703096408
48,w99055038,506.9609570838511,other,79961.51759265392,88846.13065850436,99951.8969908174,nr2,-123340.95538024015,-156313.0763773131,-32972.12099707294,0.12483151257990006,-65.03877771324976
49,w99055039,1650.1993483711033,other,338564.5603338267,376182.844815363,423205.70041728334,nr2,-522237.16591018706,-661844.2167107498,-139607.05080056272,0.12483151257990006,-84.60011267024652
50,w99055040,101.95110847079195,trade,35473.87847194902,39415.4205243878,44342.34808993628,nr1,-59440.50645523286,-75330.43989159424,-15889.933436361382,0.135603775086795,-155.85836853273352
51,w99055041,189.90211718752977,ab,64844.60917431788,72049.56574924209,81055.76146789735,r2,-107029.75653039948,-135635.05167609654,-28605.295145697062,0.12483151257990006,-150.63178636101838
52,w99055043,190.2007592998445,sfh,30697.895353485233,34108.772614983594,38372.36919185654,r1,-55043.258726685766,-69754.38872174094,-14711.12999505517,0.135609185867159,-77.345274799159
53,w99055048,47.74609960326925,sfh,11355.003677738081,12616.670753042312,14193.754597172601,r1,-20360.236364062177,-25801.812513632627,-5441.57614957045,0.135609185867159,-113.96901934996711
54,w99055050,194.95880112051967,trade,65293.88007878503,72548.75564309447,81617.35009848129,nr2,-100716.06682637603,-127639.98947243465,-26923.92264605862,0.12483151257990006,-138.10057556424337
55,w99055053,122.33706042193808,ab,48626.33010181447,54029.255668682745,60782.91262726809,r1,-87190.07078182392,-110492.91467626837,-23302.84389444445,0.135609185867159,-190.4806590421039
56,w99055057,303.91877080444243,ab,88130.71220600387,97923.01356222652,110163.39025750483,r2,-145464.80872299167,-184342.4435202986,-38877.634797306935,0.12483151257990006,-127.92113726441359
57,w99055067,194.8848727118224,sfh,65633.5027744247,72926.11419380523,82041.87846803087,r2,-108331.87078512252,-137285.1753421948,-28953.304557072275,0.12483151257990006,-148.5661978489512
58,w99055068,348.37368724122643,ab,112371.73345026825,124857.48161140917,140464.6668128353,r2,-185476.00834094587,-235047.23164398674,-49571.22330304087,0.12483151257990006,-142.2932475055614
59,w99055094,263.70872883694244,other,66222.21643354537,73580.24048171708,82777.7705419317,nr2,-102148.0293047979,-129454.75132156222,-27306.72201676431,0.12483151257990006,-103.54879846866474
60,w99055100,85.6876405166462,sfh,25305.08095882124,28116.75662091249,31631.351198526547,r1,-45373.60305249687,-57500.373674195216,-12126.77062169835,0.135609185867159,-141.52298451189736
61,w99055110,94.65369866762775,sfh,43008.0077694763,47786.675299418115,53760.00971184538,r1,-77116.0651802088,-97726.48116604856,-20610.41598583976,0.135609185867159,-217.7454898853168
62,w99055113,801.3236896117684,education,153920.91133503173,171023.23481670194,192401.13916878967,nr2,-237423.6111147068,-300892.8781485363,-63469.26703382953,0.12483151257990006,-79.2055293717569
63,w99055118,54.3237798044458,other,23804.901196266306,26449.890218073673,29756.126495332883,nr1,-39887.81165673046,-50550.82094022165,-10663.009283491192,0.135603775086795,-196.28621796708157
64,w99055131,500.74276516167447,th,72717.48895532465,80797.20995036072,90896.8611941558,r2,-120024.3973630562,-152102.7036449124,-32078.306281856203,0.12483151257990006,-64.06144734112954
65,w99055135,442.04770180433985,ab,137665.55382486942,152961.72647207713,172081.94228108675,r2,-227224.91346796486,-287954.1529328839,-60729.239464919025,0.12483151257990006,-137.38164278885708
66,w99055142,64.54166975589469,sfh,30160.239219850773,33511.376910945306,37700.29902481347,r1,-54079.207434932585,-68532.68037619117,-14453.472941258588,0.135609185867159,-223.9401768798913
67,w99055146,149.08371188635937,sfh,35989.67270290303,39988.52522544781,44987.090878628784,r1,-64531.74861871184,-81778.81873590754,-17247.070117195697,0.135609185867159,-115.68715253308463
68,w99055147,57.659734526090325,sfh,28466.509789067404,31629.455321186004,35583.13723633425,r1,-51042.243949387754,-64684.04320599172,-13641.799256603968,0.135609185867159,-236.59143367077453
69,w99055152,1635.3717537612654,other,264839.6090606733,294266.232289637,331049.5113258416,nr2,-408516.13860657567,-517722.7156909538,-109206.5770843781,0.12483151257990006,-66.77783007637802
70,w99055158,567.1104306213557,trade,145250.08944325574,161388.98827028414,181562.61180406966,nr2,-224048.83424376594,-283942.68903972197,-59893.854795956024,0.12483151257990006,-105.61233150011577
71,w99055160,362.3993257842958,ab,116945.43298399536,129939.36998221706,146181.79122999418,r2,-193025.16244598586,-244614.0095227824,-51588.84707679655,0.12483151257990006,-142.3535956231409
72,w99055171,150.93386064656082,sfh,42322.031949022065,47024.47994335785,52902.53993627758,r1,-75886.06735362402,-96167.74811667528,-20281.680763051263,0.135609185867159,-134.37462393242905
73,w99055172,71.28885925472714,sfh,26412.615881368278,29347.350979298084,33015.76985171034,r1,-47359.48288525468,-60017.00944419362,-12657.526558938946,0.135609185867159,-177.55265957772536
74,w99055173,413.9677898917347,ab,98421.64722994015,109357.3858110446,123027.05903742518,r2,-162450.58879178867,-205867.92607837325,-43417.337286584574,0.12483151257990006,-104.88095534664555
75,w99055181,184.62117180265486,other,52953.38491255124,58837.094347279155,66191.73114068905,nr2,-81680.80449653318,-103516.1256248258,-21835.32112829262,0.12483151257990006,-118.27094864088946
76,w99055182,84.81555104400032,sfh,30043.601375413575,33381.77930601508,37554.50171926697,r1,-53870.06843778793,-68267.64586985603,-14397.577432068101,0.135609185867159,-169.75162284330355
77,w99055185,136.9722994968528,education,56500.13393526559,62777.92659473955,70625.16741908199,nr2,-87151.67881365234,-110449.50142320662,-23297.822609554278,0.12483151257990006,-170.09149072575502
78,w99055186,41.49024544628337,sfh,17129.93248807537,19033.258320083743,21412.415610094213,r1,-30715.04723872685,-38924.10068479593,-8209.05344606908,0.135609185867159,-197.85502249431582
79,w99055192,160.51305735595523,ab,57855.20117670868,64283.556863009646,72319.00147088585,r2,-95493.33668299574,-121015.35195067189,-25522.01526767615,0.12483151257990006,-159.0027359025272
80,w99055193,133.23216011486946,other,37532.54048549063,41702.82276165626,46915.67560686328,nr1,-62890.028130789855,-79702.10495186766,-16812.076821077804,0.135603775086795,-126.18632623371751
81,w99055199,594.2030242990702,ab,161560.63669589665,179511.81855099628,201950.7958698708,r2,-266665.1219066437,-337935.34398769884,-71270.22208105517,0.12483151257990006,-119.94254348524474
82,w99055201,119.5810925271362,sfh,20863.46598522469,23181.62887247188,26079.332481530862,r1,-37409.50781597311,-47407.755471775556,-9998.247655802443,0.135609185867159,-83.61060636348985
83,w99055202,635.4450178422034,ab,152053.7668206543,168948.629800727,190067.20852581787,r2,-250973.48645583782,-318049.8854549775,-67076.3989991397,0.12483151257990006,-105.55814762213843
84,w99055209,191.61494707558305,other,70112.01985770148,77902.24428633497,87640.02482212684,nr2,-108148.06638539504,-137058.74831959698,-28910.681934201944,0.12483151257990006,-150.87905393308407
