,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-6080386.900824849,-884678.1267195027,0.11527168587973372,-31.624535035814997
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-488633.2528211242,-71094.6783172643,0.11527168587973372,-75.85919537908731
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2147420.3576027136,-312443.24583778926,0.11527168587973372,-34.722488582744816
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-203535.31375975118,-29613.78001683025,0.11527168587973372,-73.14116837272215
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-431849.51411516656,-62832.81399746222,0.11527168587973372,-11.462296291794974
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1087786.918230625,-158269.7464465137,0.11527168587973372,-9.493052750837283
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-585138.3926947033,-85135.88782493229,0.11527168587973372,-29.924712358394338
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-4868933.253172356,-708415.2406410989,0.11527168587973372,-30.259611003773454
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-685038.0841858068,-99643.22429585841,0.11527168587973372,-57.02151739525483
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-1954644.906419295,-284394.9936768429,0.11527168587973372,-32.45430122180925
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1199046.919276929,-174457.74416933977,0.11527168587973372,-35.35747225794876
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-608813.4253157515,-88580.5343335896,0.11527168587973372,-44.85895306339097
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1454924.1471000966,-211687.11629203637,0.11527168587973372,-44.80648521820112
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-1910684.5419944832,-277998.8920004885,0.11527168587973372,-28.612607882986484
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1229127.9168698664,-178834.43944127462,0.11527168587973372,-29.70753098148338
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1093149.6803456466,-159050.01231106184,0.11527168587973372,-35.430672430554516
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1032193.834108768,-150181.11881118792,0.11527168587973372,-33.80951029237954
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-338407.55095482233,-396028.51688319043,-57620.965928368096,0.11527168587973372,-42.03997262955964
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-357213.39819830074,-418036.4530877844,-60823.05488948367,0.11527168587973372,-38.65782140117542
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-237768.69971492764,-278253.79558956204,-40485.0958746344,0.11527168587973372,-57.43174404421564
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-163623.66946556754,-191484.02263070334,-27860.353165135806,0.11527168587973372,-54.70054667310792
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-349539.40764783276,-409055.8050859814,-59516.39743814862,0.11527168587973372,-21.937363577878287
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-74779.72132959885,-87512.53347491921,-12732.812145320364,0.1252189887221473,-84.24082328241222
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-114708.68993059207,-134240.24439954298,-19531.55446895091,0.11527168587973372,-87.71187008429146
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-4680540.036831137,-5477499.907341278,-796959.8705101414,0.11527168587973372,-18.443599678504963
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-757558.944985224,-886549.2054996877,-128990.26051446365,0.11527168587973372,-27.18265782542821
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-25770.898517721274,-30157.502496085304,-4386.60397836403,0.12522398513500485,-65.40891993533013
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-54735.2996005342,-64052.0908959384,-9316.791295404204,0.12522398513500485,-94.27885647541592
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-777293.7327178841,-909644.2537476311,-132350.52102974697,0.11527168587973372,-39.68607295427597
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-594496.188718355,-695721.6032755444,-101225.41455718933,0.11527168587973372,-34.01044449887674
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-129979.58776117284,-152111.33209323036,-22131.744332057526,0.11527168587973372,-75.17510424713852
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-101069.01020281287,-118278.12382004313,-17209.11361723025,0.11527168587973372,-15.410549239502403
32,w98916094,150.05011938810347,trade,46278.56665361178,51420.6296151242,57848.20831701472,nr1,-77544.98685809471,-90748.64331628804,-13203.656458193334,0.1252189887221473,-87.9949746927037
33,w98916098,15131.85493721813,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-2143767.6849395363,-2508788.9865733422,-365021.30163380597,0.11527168587973372,-24.122706908589503
34,w98916102,1892.1415951219387,trade,284238.58921225026,315820.65468027804,355298.2365153128,nr2,-438439.1417877663,-513092.5789800956,-74653.43719232932,0.11527168587973372,-39.45446650757566
35,w98916109,81.43322088830173,sfh,38719.86130122445,43022.068112471614,48399.826626530565,r1,-69427.1486342374,-81244.71899159199,-11817.57035735459,0.12522398513500485,-145.11977088029244
36,w98916113,559.2398283889517,trade,173540.7692960107,192823.07699556745,216925.96162001335,nr2,-267687.31918562605,-313266.68600155844,-45579.366815932386,0.11527168587973372,-81.50236178141431
37,w98916116,6987.1012714248145,other,1062734.6846249367,1180816.3162499296,1328418.3557811708,nr2,-1639272.4308349062,-1918392.8600863835,-279120.42925147736,0.11527168587973372,-39.94795816013111
38,w98916121,458.57296650111675,other,80557.30305057266,89508.1145006363,100696.62881321582,nr2,-124259.95679234069,-145417.81428219267,-21157.857489851987,0.11527168587973372,-46.13847530369076
39,w98916126,1235.1179318586364,trade,194117.59848031573,215686.22053368413,242646.99810039465,nr2,-299427.15913235256,-350410.89778036124,-50983.73864800867,0.11527168587973372,-41.27843773694311
40,w99055014,379.03616306802724,mfh,138482.6158739089,153869.5731932321,173103.2698423861,r2,-228573.52136756424,-267480.256322504,-38906.73495493978,0.11527168587973372,-102.6464985293686
41,w99055018,363.825429549627,mfh,74738.71105496878,83043.01228329864,93423.38881871097,r2,-123360.54067509662,-144358.40530625827,-20997.864631161647,0.11527168587973372,-57.71412036029072
42,w99055022,32.828185592684896,sfh,8121.358728508361,9023.731920564845,10151.69841063545,r1,-14562.107420004644,-17040.802460382492,-2478.6950403778483,0.12522398513500485,-75.5050879488806
43,w99055023,57.57688737055287,sfh,23689.428722857134,26321.58746984126,29611.785903571417,r1,-42476.63689203258,-49706.81492598766,-7230.178033955082,0.12522398513500485,-125.57431226566939
44,w99055025,2922.078992408514,trade,357208.00610134704,396897.78455705225,446510.0076266838,nr2,-550994.7543324071,-644813.1395206728,-93818.3851882657,0.11527168587973372,-32.106724504027255
