,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5187980.583993886,-6814395.257540188,-1626414.6735463021,0.12937942268684857,-58.13934613377931
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-420100.46236703516,-551800.5613352808,-131700.0989682456,0.12937942268684857,-140.52617967400232
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1833035.2306099986,-2407685.684273867,-574650.4536638684,0.12937942268684857,-63.862138427443945
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-173115.9349120151,-227387.20524680777,-54271.27033479267,0.12937942268684857,-134.0411159636712
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1261992.3567903403,-1657622.7670736006,-395630.4102832603,0.12937942268684857,-72.17300477572591
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3396219.870242344,-4460923.5140056675,-1064703.6437633233,0.12937942268684857,-127.72229792722378
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-649008.874370234,-852470.9998442875,-203462.12547405355,0.12937942268684857,-143.0312347986237
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-5454291.797135143,-1301794.19851645,0.12937942268684857,-55.60550337458604
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-715636.0227866818,-939940.946544564,-224304.9237578822,0.12937942268684857,-128.36002851458315
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1695000.8748210697,-2226378.0166299823,-531377.1418089126,0.12937942268684857,-60.639161047421524
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1061718.304896968,-1394563.4654175546,-332845.16052058665,0.12937942268684857,-67.4579600082174
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-497617.75649929856,-653619.2695898885,-156001.51309058996,0.12937942268684857,-79.00228426252664
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1502453.7985504656,-358595.7098077012,0.12937942268684857,-50.601137667232244
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-1762196.0452271104,-2314638.6496703676,-552442.6044432572,0.12937942268684857,-85.2889565766486
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1304748.5284250907,-1713782.8564381064,-409034.3280130157,0.12937942268684857,-67.94776224255818
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-927593.4859787384,-1218390.9614620358,-290797.47548329737,0.12937942268684857,-64.77931027965307
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-875438.4143770856,-1149885.4482233243,-274447.0338462386,0.12937942268684857,-61.78486276429443
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-323454.14298882755,-424855.94198542007,-101401.79899659252,0.12937942268684857,-73.98225256592102
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-377064.9523811837,-495273.56197483855,-118208.60959365487,0.12937942268684857,-150.26168370056277
19,w50930483,1057.3881191070657,other,141593.14798462993,157325.71998292214,176991.4349807874,nr2,-218407.98766085977,-286878.16602800385,-68470.17836714408,0.12937942268684857,-64.75406440632717
20,w50930486,509.32494937628496,trade,79565.05589646377,88405.61766273752,99456.31987057971,nr2,-122729.41165455856,-161204.67438135404,-38475.26272679548,0.12937942268684857,-75.54168075589457
21,w98916060,5426.03009034004,other,674562.9876004758,749514.4306671954,843203.7345005947,nr2,-1040516.0614714932,-1366714.3891327437,-326198.3276612505,0.12937942268684857,-60.117309014187235
22,w98916062,151.14776481509907,trade,44636.284751773725,49595.871946415245,55795.355939717156,nr1,-74793.15728116504,-98240.56355293197,-23447.40627176693,0.14054414444155122,-155.12903085566916
23,w98916065,222.67857759937178,other,73750.5768182926,81945.08535365843,92188.22102286573,nr2,-113760.55480777535,-149424.11071640172,-35663.55590862637,0.12937942268684857,-160.15710309049047
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-6345160.382516166,-1514420.8050905094,0.12937942268684857,-42.056879560587284
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-992122.8052192695,-236793.2923443315,0.12937942268684857,-49.90044221540904
26,w98916075,67.06430839556852,sfh,28006.37749434393,31118.1972159377,35007.97186792991,r1,-50217.197780739174,-65956.99337638485,-15739.795595645679,0.14054975234956513,-234.69705380106083
27,w98916076,98.82164086105185,sfh,45724.46230850625,50804.9581205625,57155.57788563281,r1,-81986.83916289908,-107684.33219290768,-25697.493030008598,0.14054975234956513,-260.0391250954895
28,w98916079,3334.9361924076916,trade,505098.5125556637,561220.569506293,631373.1406945796,nr2,-779116.4422006573,-1023366.8578452027,-244250.41564454534,0.12937942268684857,-73.23990671863686
29,w98916080,1488.1518905248724,other,425989.1748285403,473321.30536504474,532486.4685356753,nr2,-657089.9776146738,-863085.5021025455,-205995.52448787168,0.12937942268684857,-138.42372260483228
30,w98916086,294.4025758753764,other,84011.4414641592,93346.046071288,105014.301830199,nr2,-129587.97888063698,-170213.3796419526,-40625.40076131563,0.12937942268684857,-137.99268107801058
31,w98916091,1488.9465953722595,trade,203377.83561937796,225975.37291041994,254222.29452422244,nr2,-313711.1113404388,-412058.5022911232,-98347.39095068444,0.12937942268684857,-66.0516577668765
32,w98916094,150.05011938810347,trade,59712.69870596085,66347.44300662317,74640.87338245106,nr2,-92107.07260766481,-120982.33380056158,-28875.261192896767,0.12937942268684857,-192.43744230693432
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-1790531.86297811,-2351857.652127059,-561325.7891489491,0.12937942268684857,-32.97389904221598
34,w98916102,2270.5699141463265,trade,277707.36496159376,308563.7388462153,347134.2062019922,nr2,-428364.7026934216,-562655.613542116,-134290.9108486944,0.12937942268684857,-59.14414262781429
35,w98916109,81.43322088830173,sfh,33514.377689912006,37238.19743323556,41892.97211239,r1,-60093.38884661524,-78928.72213672091,-18835.33329010567,0.14054975234956513,-231.29790378721782
36,w98916113,559.2398283889517,trade,173096.7032610543,192329.6702900603,216370.87907631785,nr2,-267002.34558016673,-350706.6936771209,-83704.34809695417,0.12937942268684857,-149.67522670566615
37,w98916116,6987.1012714248145,other,1097332.4309481357,1219258.2566090396,1371665.5386851695,nr2,-1692639.5906135067,-2223276.4776698393,-530636.8870563325,0.12937942268684857,-75.94521196171596
38,w98916121,458.57296650111675,other,77767.01189391078,86407.7909932342,97208.76486738847,nr2,-119955.92170880284,-157561.70455384484,-37605.782845042006,0.12937942268684857,-82.00610500870079
39,w98916126,988.0943454869091,trade,197017.6638222169,218908.51535801878,246272.07977777114,nr2,-303900.52132837055,-399172.3249106285,-95271.80358225794,0.12937942268684857,-96.41974373946071
40,w99055014,379.03616306802724,mfh,103886.00234658027,115428.89149620029,129857.50293322533,r2,-171469.82115630823,-225214.35599885925,-53744.53484255102,0.12937942268684857,-141.7926310975907
41,w99055018,363.825429549627,mfh,46056.25658478869,51173.618427542984,57570.320730985855,r1,-82581.76718591659,-108465.73110419147,-25883.96391827488,0.14054975234956513,-71.14391083195085
42,w99055022,32.828185592684896,sfh,3919.133173535123,4354.592415039026,4898.916466918904,r0,-8622.960466791696,-11325.692621804365,-2702.732155012669,0.17246497995732663,-82.32962334704598
43,w99055023,57.57688737055287,sfh,8184.319552772025,9093.688391968917,10230.399440965031,r1,-14675.000141140225,-19274.64952014662,-4599.649379006396,0.14054975234956513,-79.88707950473268
44,w99055025,2922.078992408514,trade,452573.54328285396,502859.4925365044,565716.9291035674,nr2,-698096.4705134103,-916947.3942614379,-218850.92374802765,0.12937942268684857,-74.8956220268503
45,w99055028,168.94065034445376,ab,43972.00169238011,48857.77965820012,54965.00211547513,r1,-78844.5669650493,-103557.16389798804,-24712.596932938744,0.14054975234956513,-146.27975494679424
46,w99055030,502.22660109587014,other,110345.01742019283,122605.57491132537,137931.27177524104,nr2,-170207.6233643943,-223567.14769325778,-53359.52432886348,0.12937942268684857,-106.24591412010386
47,w99055036,2513.4158389533286,other,330483.5217773499,367203.9130859443,413104.4022216873,nr2,-509772.13215359935,-669584.0016231122,-159811.8694695129,0.12937942268684857,-63.583537189796644
48,w99055038,506.9609570838511,other,79961.51759265392,88846.13065850436,99951.8969908174,nr2,-123340.95538024015,-162007.93503289158,-38666.979652651426,0.12937942268684857,-76.27210559778064
49,w99055039,1650.1993483711033,other,338564.5603338267,376182.844815363,423205.70041728334,nr2,-522237.16591018706,-685956.7820413801,-163719.616131193,0.12937942268684857,-99.21202325815916
50,w99055040,101.95110847079195,trade,35473.87847194902,39415.4205243878,44342.34808993628,nr1,-59440.50645523286,-78074.90770956266,-18634.401254329794,0.14054414444155122,-182.77781903340832
51,w99055041,189.90211718752977,ab,64844.60917431788,72049.56574924209,81055.76146789735,r2,-107029.75653039948,-140576.56051169106,-33546.80398129158,0.12937942268684857,-176.65313308836815
52,w99055043,190.2007592998445,sfh,30697.895353485233,34108.772614983594,38372.36919185654,r1,-55043.258726685766,-72295.70767971297,-17252.448953027204,0.14054975234956513,-90.70651987161288
53,w99055048,47.74609960326925,sfh,11355.003677738081,12616.670753042312,14193.754597172601,r1,-20360.236364062177,-26741.83415947492,-6381.597795412745,0.14054975234956513,-133.65694472299444
54,w99055050,194.95880112051967,trade,65293.88007878503,72548.75564309447,81617.35009848129,nr2,-100716.06682637603,-132290.21909935624,-31574.15227298021,0.12937942268684857,-161.9529464251357
55,w99055053,122.33706042193808,ab,48626.33010181447,54029.255668682745,60782.91262726809,r1,-87190.07078182392,-114518.4354203254,-27328.364638501487,0.14054975234956513,-223.3858206519472
56,w99055057,303.91877080444243,ab,88130.71220600387,97923.01356222652,110163.39025750483,r2,-145464.80872299167,-191058.47895637443,-45593.670233382756,0.12937942268684857,-150.01926374175866
57,w99055067,194.8848727118224,sfh,65633.5027744247,72926.11419380523,82041.87846803087,r2,-108331.87078512252,-142286.80212352003,-33954.93133839751,0.12937942268684857,-174.2307181974401
58,w99055068,348.37368724122643,ab,112371.73345026825,124857.48161140917,140464.6668128353,r2,-185476.00834094587,-243610.56359688405,-58134.555255938176,0.12937942268684857,-166.87412794090767
