,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5187980.583993886,-6395204.178027019,-1207223.5940331332,0.12142057999968872,-43.15454818254827
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-420100.46236703516,-517856.2619161706,-97755.79954913544,0.12142057999968872,-104.30705184913921
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1833035.2306099986,-2259575.6432541036,-426540.41264410503,0.12142057999968872,-47.40235164437951
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-173115.9349120151,-213399.36268228665,-40283.42777027155,0.12142057999968872,-99.49344431887194
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1261992.3567903403,-1555653.2377325604,-293660.8809422201,0.12142057999968872,-53.57118060644566
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3396219.870242344,-4186507.476662874,-790287.60642053,0.12142057999968872,-94.80323440864754
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-649008.874370234,-800030.8015327811,-151021.92716254713,0.12142057999968872,-106.16645566538902
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-5118768.191589812,-966270.5929711191,0.12142057999968872,-41.27377643828075
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-715636.0227866818,-882119.9888264652,-166483.96603978344,0.12142057999968872,-95.2715895401139
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1695000.8748210697,-2089421.2113782135,-394420.33655714383,0.12142057999968872,-45.010062396450806
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1061718.304896968,-1308776.166262702,-247057.86136573413,0.12142057999968872,-50.07138846681416
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-497617.75649929856,-613411.5392110526,-115793.78271175403,0.12142057999968872,-58.64028595873306
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1410029.5692637754,-266171.48052101093,0.12142057999968872,-37.559232753111566
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-1762196.0452271104,-2172252.445529273,-410056.4003021624,0.12142057999968872,-63.3066353645796
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1304748.5284250907,-1608358.6098996436,-303610.08147455286,0.12142057999968872,-50.434949386008974
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-927593.4859787384,-1143441.005801742,-215847.51982300356,0.12142057999968872,-48.08313220900376
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-875438.4143770856,-1079149.6449510008,-203711.23057391518,0.12142057999968872,-45.86047168433403
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-323454.14298882755,-398720.7070558953,-75266.56406706775,0.12142057999968872,-54.91411402637936
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-377064.9523811837,-464806.5504129779,-87741.59803179419,0.12142057999968872,-111.53333328389874
19,w50930483,1057.3881191070657,other,141593.14798462993,157325.71998292214,176991.4349807874,nr2,-218407.98766085977,-269230.7059730604,-50822.718312200624,0.12142057999968872,-48.06439319094957
20,w50930486,509.32494937628496,trade,79565.05589646377,88405.61766273752,99456.31987057971,nr2,-122729.41165455856,-151288.08473215287,-28558.673077594314,0.12142057999968872,-56.07161619034572
21,w98916060,5426.03009034004,other,674562.9876004758,749514.4306671954,843203.7345005947,nr2,-1040516.0614714932,-1282640.2404351318,-242124.1789636386,0.12142057999968872,-44.62271217306594
22,w98916062,151.14776481509907,trade,44636.284751773725,49595.871946415245,55795.355939717156,nr1,-74793.15728116504,-92197.2440313401,-17404.08675017506,0.13189849807072784,-115.14617349099206
23,w98916065,222.67857759937178,other,73750.5768182926,81945.08535365843,92188.22102286573,nr2,-113760.55480777535,-140232.2085872737,-26471.653779498345,0.12142057999968872,-118.87831359837566
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-5954834.531152026,-1124094.953726369,0.12142057999968872,-31.21716627546489
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-931091.8532401759,-175762.3403652379,0.12142057999968872,-37.03913409965545
26,w98916075,67.06430839556852,sfh,28006.37749434393,31118.1972159377,35007.97186792991,r1,-50217.197780739174,-61899.614517373666,-11682.416736634492,0.13190376100535448,-174.19722973548838
27,w98916076,98.82164086105185,sfh,45724.46230850625,50804.9581205625,57155.57788563281,r1,-81986.83916289908,-101060.0743163703,-19073.23515347122,0.13190376100535448,-193.0066631891808
28,w98916079,3334.9361924076916,trade,505098.5125556637,561220.569506293,631373.1406945796,nr2,-779116.4422006573,-960413.9116679976,-181297.46946734027,0.12142057999968872,-54.363099923795154
29,w98916080,1488.1518905248724,other,425989.1748285403,473321.30536504474,532486.4685356753,nr2,-657089.9776146738,-809992.347146763,-152902.36953208921,0.12142057999968872,-102.74648072258297
30,w98916086,294.4025758753764,other,84011.4414641592,93346.046071288,105014.301830199,nr2,-129587.97888063698,-159742.6147885721,-30154.635907935124,0.12142057999968872,-102.42653556366942
31,w98916091,1488.9465953722595,trade,203377.83561937796,225975.37291041994,254222.29452422244,nr2,-313711.1113404388,-386710.5085411472,-72999.39720070845,0.12142057999968872,-49.02754566724906
