,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3363349.9875081507,3737055.541675723,4204187.484385188,nr2,-5187980.583993886,-5916128.658583399,-728148.0745895132,0.11232475978579176,-26.02906480971285
1,w24853840,937.1926232803613,trade,272349.6863526429,302610.7626140477,340437.1079408036,nr2,-420100.46236703516,-479062.7768657591,-58962.31449872395,0.11232475978579176,-62.91376290643868
2,w24853841,8998.296452549099,trade,1188350.4419802595,1320389.379978066,1485438.0524753244,nr2,-1833035.2306099986,-2090307.024945802,-257271.79433580348,0.11232475978579176,-28.591166749448643
3,w25538793,404.8852469230536,trade,112230.46580400888,124700.51756000987,140288.0822550111,nr2,-173115.9349120151,-197413.25689426254,-24297.321982247435,0.11232475978579176,-60.01039101053
4,w27689586,5481.69515059907,office,818145.3088975507,909050.3432195007,1022681.6361219384,nr2,-1261992.3567903403,-1439116.6327713723,-177124.27598103206,0.11232475978579176,-32.31195298441121
5,w28994179,8336.082743907347,other,2201757.672994403,2446397.414438226,2752197.091243004,nr2,-3396219.870242344,-3872889.1482711085,-476669.2780287643,0.11232475978579176,-57.181447530274454
6,w28994181,1422.5013561584055,trade,420750.2233605851,467500.24817842786,525937.7792007313,nr2,-649008.874370234,-740099.1463196309,-91090.27194939693,0.11232475978579176,-64.03527951312083
7,w29249266,23411.247439788887,trade,2692049.9258480393,2991166.584275599,3365062.407310049,nr2,-4152497.5986186927,-4735312.642395146,-582815.0437764535,0.11232475978579176,-24.894659939646047
8,w30213059,1747.46707642246,ab,433572.30468412075,481747.0052045786,541965.3808551509,r2,-715636.0227866818,-816038.894291495,-100402.8715048132,0.11232475978579176,-57.4562307121489
9,w50930444,8762.936898044496,other,1098863.243386893,1220959.15931877,1373579.0542336162,nr2,-1695000.8748210697,-1932899.1482333352,-237898.27341226558,0.11232475978579176,-27.148235366770024
10,w50930445,4934.112452852726,other,688308.3291655973,764787.0324062193,860385.4114569966,nr2,-1061718.304896968,-1210733.5386571563,-149015.23376018833,0.11232475978579176,-30.20102099092474
11,w50930458,1974.6456010334193,other,322603.8818012126,358448.7575569029,403254.8522515157,nr2,-497617.75649929856,-567459.847349526,-69842.09085022745,0.11232475978579176,-35.36943075439765
12,w50930471,7086.712400933168,other,741559.2688132944,823954.7431258826,926949.086016618,nr2,-1143858.0887427644,-1304401.878650415,-160543.78990765056,0.11232475978579176,-22.65419856554506
13,w50930472,6477.305229391343,other,1142425.6414889656,1269361.8238766284,1428032.051861207,nr2,-1762196.0452271104,-2009525.3550823084,-247329.30985519802,0.11232475978579176,-38.183982550786624
14,w50930478,6019.835157379508,trade,845863.988064798,939848.8756275532,1057329.9850809975,nr2,-1304748.5284250907,-1487873.7567128285,-183125.22828773782,0.11232475978579176,-30.420306121381234
15,w50930479,4489.048651921749,other,601355.6698929445,668172.9665477161,751694.5873661806,nr2,-927593.4859787384,-1057783.9136185483,-130190.4276398099,0.11232475978579176,-29.00178584254723
16,w50930480,4441.97852948606,other,567543.7161703141,630604.1290781267,709429.6452128926,nr2,-875438.4143770856,-998308.7269254881,-122870.31254840246,0.11232475978579176,-27.661167592950665
17,w50930481,1370.623297881335,other,209694.20956148568,232993.56617942854,262117.7619518571,nr2,-323454.14298882755,-368851.8671364385,-45397.72414761095,0.11232475978579176,-33.12195569547466
18,w50930482,786.6849797132425,other,244449.91309214005,271611.0145468223,305562.391365175,nr2,-377064.9523811837,-429987.10862799454,-52922.15624681086,0.11232475978579176,-67.27236137914025
19,w50930483,1057.3881191070657,other,141593.14798462993,157325.71998292214,176991.4349807874,nr2,-218407.98766085977,-249062.18019598216,-30654.19253512239,0.11232475978579176,-28.99048323051803
20,w50930486,509.32494937628496,trade,79565.05589646377,88405.61766273752,99456.31987057971,nr2,-122729.41165455856,-139954.83941878015,-17225.42776422159,0.11232475978579176,-33.82011382971854
21,w98916060,5426.03009034004,other,674562.9876004758,749514.4306671954,843203.7345005947,nr2,-1040516.0614714932,-1186555.4990664327,-146039.4375949395,0.11232475978579176,-26.91460149749878
22,w98916062,151.14776481509907,trade,44636.284751773725,49595.871946415245,55795.355939717156,nr1,-74793.15728116504,-85290.59314952085,-10497.43586835581,0.12201775936121541,-69.45147935993266
23,w98916065,222.67857759937178,other,73750.5768182926,81945.08535365843,92188.22102286573,nr2,-113760.55480777535,-129727.17758255597,-15966.622774780626,0.11232475978579176,-71.70255417881594
24,w98916067,36008.87229184061,trade,3131751.8703745524,3479724.300416169,3914689.83796819,nr2,-4830739.577425657,-5508747.843878722,-678008.266453065,0.11232475978579176,-18.828922521039278
25,w98916074,4745.314506876469,trade,489677.5280019927,544086.1422244363,612096.9100024909,nr2,-755329.512874938,-861342.1938354975,-106012.68096055952,0.11232475978579176,-22.340496253079916
26,w98916075,67.06430839556852,sfh,28006.37749434393,31118.1972159377,35007.97186792991,r1,-50217.197780739174,-57262.61010707516,-7045.412326335987,0.1220226280405423,-105.0545736605484
27,w98916076,98.82164086105185,sfh,45724.46230850625,50804.9581205625,57155.57788563281,r1,-81986.83916289908,-93489.49388604186,-11502.654723142783,0.1220226280405423,-116.3981352962565
28,w98916079,3334.9361924076916,trade,505098.5125556637,561220.569506293,631373.1406945796,nr2,-779116.4422006573,-888467.6874654775,-109351.24526482017,0.11232475978579176,-32.78960644397604
29,w98916080,1488.1518905248724,other,425989.1748285403,473321.30536504474,532486.4685356753,nr2,-657089.9776146738,-749314.455768726,-92224.47815405217,0.11232475978579176,-61.97249000001237
30,w98916086,294.4025758753764,other,84011.4414641592,93346.046071288,105014.301830199,nr2,-129587.97888063698,-147776.02638470868,-18188.0475040717,0.11232475978579176,-61.77951211870811
31,w98916091,1488.9465953722595,trade,203377.83561937796,225975.37291041994,254222.29452422244,nr2,-313711.1113404388,-357741.3728268889,-44030.26148645015,0.11232475978579176,-29.571417553389086
32,w98916094,150.05011938810347,trade,59712.69870596085,66347.44300662317,74640.87338245106,nr2,-92107.07260766481,-105034.56655054243,-12927.493942877612,0.11232475978579176,-86.1545062116262
33,w98916098,17023.336804370396,trade,1160795.6547794726,1289772.9497549694,1450994.5684743407,nr2,-1790531.86297811,-2041838.186779923,-251306.32380181295,0.11232475978579176,-14.762459715729477
34,w98916102,2270.5699141463265,trade,277707.36496159376,308563.7388462153,347134.2062019922,nr2,-428364.7026934216,-488486.92721574305,-60122.22452232143,0.11232475978579176,-26.47891357484395
35,w98916109,81.43322088830173,sfh,33514.377689912006,37238.19743323556,41892.97211239,r1,-60093.38884661524,-68524.41887660294,-8431.030029987698,0.1220226280405423,-103.53305368520498
36,w98916113,559.2398283889517,trade,173096.7032610543,192329.6702900603,216370.87907631785,nr2,-267002.34558016673,-304476.8967465501,-37474.551166383375,0.11232475978579176,-67.009803780141
37,w98916116,6987.1012714248145,other,1097332.4309481357,1219258.2566090396,1371665.5386851695,nr2,-1692639.5906135067,-1930206.4509602338,-237566.86034672707,0.11232475978579176,-34.00077530267173
38,w98916121,458.57296650111675,other,77767.01189391078,86407.7909932342,97208.76486738847,nr2,-119955.92170880284,-136792.08214035045,-16836.160431547614,0.11232475978579176,-36.71424541225461
39,w98916126,988.0943454869091,trade,197017.6638222169,218908.51535801878,246272.07977777114,nr2,-303900.52132837055,-346553.83814199106,-42653.316813620506,0.11232475978579176,-43.16725119259941
40,w99055014,379.03616306802724,mfh,103886.00234658027,115428.89149620029,129857.50293322533,r2,-171469.82115630823,-195526.8304072832,-24057.00925097498,0.11232475978579176,-63.468902429390006
41,w99055018,363.825429549627,mfh,46056.25658478869,51173.618427542984,57570.320730985855,r1,-82581.76718591659,-94167.88959367514,-11586.12240775855,0.1220226280405423,-31.8452792651157
42,w99055022,32.828185592684896,sfh,3919.133173535123,4354.592415039026,4898.916466918904,r0,-8622.960466791696,-9832.751427798756,-1209.79096100706,0.14973082305411523,-36.85220304337008
43,w99055023,57.57688737055287,sfh,8184.319552772025,9093.688391968917,10230.399440965031,r1,-14675.000141140225,-16733.884974475695,-2058.884833335471,0.1220226280405423,-35.758876996683
44,w99055025,2922.078992408514,trade,452573.54328285396,502859.4925365044,565716.9291035674,nr2,-698096.4705134103,-796076.3285048516,-97979.85799144127,0.11232475978579176,-33.53087245279488
45,w99055028,168.94065034445376,ab,43972.00169238011,48857.77965820012,54965.00211547513,r1,-78844.5669650493,-89906.36468593369,-11061.797720884395,0.1220226280405423,-65.47741883513797
46,w99055030,502.22660109587014,other,110345.01742019283,122605.57491132537,137931.27177524104,nr2,-170207.6233643943,-194096.75541234625,-23889.13204795195,0.11232475978579176,-47.56644111607252
47,w99055036,2513.4158389533286,other,330483.5217773499,367203.9130859443,413104.4022216873,nr2,-509772.13215359935,-581320.1247679585,-71547.99261435919,0.11232475978579176,-28.466436594174642
48,w99055038,506.9609570838511,other,79961.51759265392,88846.13065850436,99951.8969908174,nr2,-123340.95538024015,-140652.21507447242,-17311.25969423227,0.11232475978579176,-34.14712603079017
49,w99055039,1650.1993483711033,other,338564.5603338267,376182.844815363,423205.70041728334,nr2,-522237.16591018706,-595534.6620515172,-73297.4961413301,0.11232475978579176,-44.41735855348713
50,w99055040,101.95110847079195,trade,35473.87847194902,39415.4205243878,44342.34808993628,nr1,-59440.50645523286,-67783.15339218108,-8342.646936948215,0.12201775936121541,-81.82987965587746
51,w99055041,189.90211718752977,ab,64844.60917431788,72049.56574924209,81055.76146789735,r2,-107029.75653039948,-122045.9023782118,-15016.145847812324,0.11232475978579176,-79.07308286080753
52,w99055043,190.2007592998445,sfh,30697.895353485233,34108.772614983594,38372.36919185654,r1,-55043.258726685766,-62765.76158731799,-7722.502860632223,0.1220226280405423,-40.6018508499116
53,w99055048,47.74609960326925,sfh,11355.003677738081,12616.670753042312,14193.754597172601,r1,-20360.236364062177,-23216.752987566342,-2856.516623504165,0.1220226280405423,-59.82722457414249
54,w99055050,194.95880112051967,trade,65293.88007878503,72548.75564309447,81617.35009848129,nr2,-100716.06682637603,-114851.85799840037,-14135.791172024343,0.11232475978579176,-72.50655569678989
55,w99055053,122.33706042193808,ab,48626.33010181447,54029.255668682745,60782.91262726809,r1,-87190.07078182392,-99422.7326301117,-12232.661848287782,0.1220226280405423,-99.99146461503632
56,w99055057,303.91877080444243,ab,88130.71220600387,97923.01356222652,110163.39025750483,r2,-145464.80872299167,-165873.3460710903,-20408.537348098616,0.11232475978579176,-67.15128945171524
57,w99055067,194.8848727118224,sfh,65633.5027744247,72926.11419380523,82041.87846803087,r2,-108331.87078512252,-123530.7016935505,-15198.830908427975,0.11232475978579176,-77.98876689060721
58,w99055068,348.37368724122643,ab,112371.73345026825,124857.48161140917,140464.6668128353,r2,-185476.00834094587,-211498.06877351948,-26022.060432573606,0.11232475978579176,-74.69582630836007
59,w99055094,263.70872883694244,other,66222.21643354537,73580.24048171708,82777.7705419317,nr2,-102148.0293047979,-116484.80055079634,-14336.771245998432,0.11232475978579176,-54.36593361633929
60,w99055100,85.6876405166462,sfh,25305.08095882124,28116.75662091249,31631.351198526547,r1,-45373.60305249687,-51739.46487601242,-6365.861823515552,0.1220226280405423,-74.29148223866522
