,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa
170,w99758882,other,173463.4893925074,192737.21043611935,216829.36174063425,nr2,-267568.11463052564,-476859.1258802998,-209291.01124977414,536.390386541374,-390.18412056054
171,w99758886,sfh,28508.101772463415,31675.66863607046,35635.12721557927,r1,-51116.820993731046,-91095.93000802754,-39979.1090142965,70.57262436598539,-566.4959943528136
172,w99758887,sfh,35123.0717850301,39025.635316700114,43903.839731287626,r1,-62977.87862254458,-112233.6700820453,-49255.79145950072,84.85345135740936,-580.4807072847453
173,w99758888,other,23233.64309960051,25815.158999556123,29042.053874500638,nr1,-38930.60392966114,-69382.01057897073,-30451.40664930959,71.82869699064176,-423.9448566535596
174,w99758891,trade,394777.7044394887,438641.8938216541,493472.1305493609,nr2,-608946.161782927,-1085262.1016407234,-476315.9398577964,1365.0763243824242,-348.92989596994664
175,w99758895,other,11343.022479982455,12603.358311091617,14178.778099978068,nr1,-19006.52057193013,-33873.36640792151,-14866.845835991378,154.4283221337944,-96.27020245101778
176,w99758899,th,51555.465518172896,57283.85057574766,64444.33189771612,r2,-85095.26069295636,-151649.33502126622,-66554.07432830986,158.4874060918577,-419.9328891138251
177,w99758900,sfh,14105.077346915961,15672.308163239957,17631.34668364495,r1,-25291.291563350238,-45071.928990852655,-19780.637427502417,82.77785695786588,-238.9604920259147
178,w99758903,trade,111219.17925647758,123576.86584053065,139023.97407059697,nr2,-171556.02143499584,-305746.6489755688,-134190.62754057298,400.34018093422054,-335.19150445361294
179,w99758905,sfh,42224.87349281815,46916.52610313128,52781.09186602269,r1,-75711.85612576175,-134927.0516501036,-59215.195524341834,110.54209396946244,-535.6800599480248
180,w99758908,ab,62155.14284179054,69061.2698242117,77693.92855223817,r2,-102590.63768255062,-182828.06653713237,-80237.42885458175,248.9345047255978,-322.32345187754515
181,w99758913,ab,66297.76659895918,73664.18510995463,82872.20824869897,r2,-109428.27642804579,-195013.5085984882,-85585.23217044241,208.22132023065353,-411.0301100561502
182,w99758915,ab,27065.001520575188,30072.223911750207,33831.251900718984,r1,-48529.25140244273,-86484.58967432784,-37955.33827188511,71.10941483918579,-533.759676657743
183,w99758919,ab,208080.77592565658,231200.8621396184,260100.9699070707,r2,-343449.2869886883,-612065.2967183841,-268616.00972969586,819.0798590054737,-327.94849827689484
184,w99758922,th,29500.748365313924,32778.60929479325,36875.9354566424,r1,-52896.69881940193,-94267.87268126303,-41371.173861861105,83.9358181065414,-492.89057752850937
185,w99758926,sfh,13125.615217519764,14584.016908355294,16407.019021899705,r1,-23535.05431058286,-41942.11648010969,-18407.06216952683,36.12754547015065,-509.50215216627817
186,w99758928,sfh,50451.804126083465,56057.56014009274,63064.755157604326,r2,-83273.6040958785,-148402.93787371236,-65129.33377783386,119.38002583179623,-545.5630732531389
187,w99758931,th,29795.3796286822,33105.977365202445,37244.22453585275,r1,-53424.99122094304,-95209.34921871172,-41784.35799776868,65.79372537583113,-635.0811989910193
188,w99758935,ab,97740.68299085365,108600.75887872626,122175.85373856705,r2,-161326.61815423868,-287502.19653942593,-126175.57838518725,355.7203856162727,-354.7043787400394
189,w99758936,th,46648.143097256325,51831.270108062585,58310.1788715704,r1,-83643.05696058815,-149061.34447354742,-65418.28751295927,99.44306262517348,-657.8466690988556
190,w99758945,mfh,72696.76550898828,80774.18389887585,90870.95688623533,r2,-119990.19212311266,-213836.03148242302,-93845.83935931035,525.0721962768584,-178.7294014513532
191,w99758951,ab,88176.77832572878,97974.19813969864,110220.97290716098,r2,-145540.84350277114,-259370.1688660121,-113829.32536324096,355.6037514369003,-320.1015875206234
192,w99758953,other,115621.89938143763,128468.77709048626,144527.37422679702,nr2,-178347.23454391598,-317849.92948512564,-139502.69494120966,525.4067761451006,-265.51369581629353
193,w99758954,sfh,15454.106966036949,17171.229962263275,19317.633707546185,r1,-27710.186588569235,-49382.67225755813,-21672.485668988895,37.75478148937691,-574.0328725008486
194,w99758959,sfh,5386.67163386435,5985.190704293722,6733.339542330437,r1,-9658.641317403275,-17212.786247617354,-7554.144930214079,30.14875982720405,-250.56237714288227
195,w99758962,mfh,21723.95521923704,24137.72802137449,27154.944024046297,r1,-38952.41917826271,-69417.59644132692,-30465.177263064215,201.50926117040217,-151.18499807957693
196,w99758966,th,53966.642471051426,59962.936078946026,67458.30308881428,r2,-89075.04691581032,-158741.7621353952,-69666.71521958488,155.61690238779408,-447.68090194969227
197,w99758967,ab,36490.03724639751,40544.485829330566,45612.54655799688,r1,-65428.93374192909,-116601.72625730414,-51172.79251537505,90.83302856497467,-563.3720830828638
198,w99758970,th,114162.05294071334,126846.72548968148,142702.56617589167,r2,-188431.03361774032,-335805.31645125407,-147374.28283351375,391.2386861808598,-376.68637596177365
199,w99758974,sfh,52549.96407185974,58388.84896873304,65687.45508982467,r2,-86736.73774750685,-154574.63193848752,-67837.89419098067,163.93810575278476,-413.80186674401864
200,w99758975,sfh,48769.161981762925,54187.95775751436,60961.45247720365,r1,-87446.17733349116,-155838.93315310476,-68392.75581961361,139.83927450878545,-489.08116879079495
201,w99758979,trade,118383.22027633703,131536.91141815225,147979.02534542128,nr2,-182606.5828847434,-325440.92787232634,-142834.34498758294,705.2831632008775,-202.5205654128186
202,w99758981,other,27092.453379920906,30102.725977689894,33865.56672490113,nr1,-45396.478180154445,-80905.47310887565,-35508.99492872121,319.7999828794971,-111.03501197528595
203,w99758984,ab,99044.44301429484,110049.38112699427,123805.55376786855,r2,-163478.54904964834,-291337.1796706029,-127858.63062095456,336.42351993245535,-380.05259158641786
204,w99758985,ab,308773.6475480953,343081.8306089948,385967.05943511915,r2,-509648.6622540226,-908251.2950300863,-398602.6327760637,1446.6540044941007,-275.53418546368744
205,w99758989,education,178962.42487789664,198847.1387532185,223703.03109737078,nr2,-276050.24424439034,-491975.95293144597,-215925.70868705562,963.3213891830295,-224.14711342616113
206,w99758991,ab,108571.37632794297,120634.8625866033,135714.2204099287,r2,-179203.30035935252,-319360.4568786697,-140157.15651931716,346.04414169639347,-405.0268148804147
207,w99758995,sfh,14153.006730026627,15725.56303336292,17691.258412533283,r1,-25377.231964305814,-45225.08446097218,-19847.852496666368,38.315451947040856,-518.0117025397436
208,w99758997,other,183323.21692341135,203692.46324823482,229154.0211542642,nr2,-282776.7831258604,-503963.97121847875,-221187.18809261837,604.6954287230968,-365.7828016985139
209,w99759000,other,34496.09632156219,38328.995912846876,43120.120401952736,nr1,-57802.1215724567,-103014.77515409427,-45212.65358163757,505.76658869385716,-89.39430676589235
210,w99759001,other,81574.80850317713,90638.67611464126,101968.51062897142,nr2,-125829.46295489468,-224252.9077035742,-98423.44474867951,277.86601877255595,-354.21187946426403
211,w99759005,th,50791.008241442374,56434.45360160264,63488.76030180296,r2,-83833.47999525166,-149400.69976013203,-65567.21976488037,200.24946516156197,-327.4276898167019
212,w99759006,sfh,107306.25960596674,119229.17733996305,134132.82450745843,r2,-177115.1524553124,-315639.1422191337,-138523.98976382127,478.86383471041916,-289.27636568668873
213,w99759010,ab,91918.43252307092,102131.59169230102,114898.04065383865,r2,-151716.65893078802,-270376.16726411507,-118659.50833332704,347.4218390390277,-341.5430321292998
214,w99759011,health,269958.28428687295,299953.6492076366,337447.8553585912,nr2,-416411.7152750534,-742127.7637157007,-325716.0484406473,1184.1155465334652,-275.0711696963958
215,w99759013,other,171785.6852225,190872.98358055556,214732.106528125,nr2,-264980.0950993821,-472246.76490041846,-207266.66980103636,1127.2734199425206,-183.8654811994102
216,w99759015,mfh,34217.03964154063,38018.932935045144,42771.29955192578,r1,-61353.30595674708,-109338.4986887657,-47985.19273201862,262.8249901607633,-182.57469619866555
217,w99759016,other,39579.42093353886,43977.13437059873,49474.27616692357,nr1,-66319.80845722102,-118194.97227137595,-51875.163814154934,162.4421672269469,-319.34543043667026
218,w99759020,other,23783.079223761644,26425.64358195738,29728.849029702054,nr1,-39851.2464669795,-71022.77706641288,-31171.530599433376,78.66829424034803,-396.2400723244088
219,w99759023,th,17153.126364166834,19059.029293518703,21441.407955208542,r1,-30756.63531855696,-54811.78687941698,-24055.151560860017,45.55874986834824,-528.0028892446023
220,w99759028,trade,117384.63411857742,130427.3712428638,146730.79264822177,nr2,-181066.25980889838,-322695.7685078222,-141629.5086989238,314.5253525768406,-450.29600170092107
221,w99759036,mfh,84448.21047114403,93831.34496793781,105560.26308893003,r2,-139386.62783604566,-248402.66367434364,-109016.03583829798,422.98085668310523,-257.7327888859333
222,w99759038,ab,40682.52312775101,45202.8034752789,50853.15390968876,r1,-72946.32483399032,-129998.56353029037,-57052.238696300046,116.55152825303375,-489.5022789614517
224,w99759044,trade,91754.0768965997,101948.97432955522,114692.59612074961,nr2,-141531.02448743823,-252236.18559789125,-110705.16111045302,415.2007402397692,-266.6304521676027
225,w99759045,trade,131494.20155201256,146104.66839112507,164367.75194001567,nr2,-202830.32306876944,-361483.61957907845,-158653.296510309,941.2816024620085,-168.55030003278162
226,w99759047,mfh,92497.8685975063,102775.40955278477,115622.33574688286,r2,-152673.0514938927,-272080.56648720975,-119407.51499331705,442.628270605579,-269.7692915772199
227,w99759050,trade,87689.82726981034,97433.14141090038,109612.28408726292,nr2,-135261.90345317166,-241063.37608519493,-105801.47263202327,246.0824731603265,-429.9431457806099
228,w99759051,th,29950.586920623486,33278.42991180387,37438.23365077935,r1,-53703.28766531547,-95705.30481464254,-42002.017149327075,91.54405212756247,-458.81754382905376
229,w99759055,other,63025.800446954905,70028.66716328323,78782.25055869363,nr2,-97217.54507378124,-173260.82978208145,-76043.28470830021,270.5142616614699,-281.10637953522456
230,w99759057,th,63544.9103105719,70605.45590063544,79431.13788821487,r2,-104884.5288126162,-186916.03878908677,-82031.50997647057,194.30349186724052,-422.18237659114885
231,w99759061,trade,95523.08154318364,106136.75727020403,119403.85192897954,nr2,-147344.7289785213,-262597.35305453086,-115252.62407600955,534.3112589053809,-215.70315458469346
232,w99759062,th,51134.694142143744,56816.326824604155,63918.36767767968,r2,-84400.75333907138,-150411.6447253981,-66010.89138632672,137.67195288166403,-479.47958901306794
233,w99759063,sfh,62796.75246680318,69774.16940755908,78495.94058350397,r2,-103649.65126636386,-184715.34797273716,-81065.6967063733,182.5971095246263,-443.9593645125047
234,w99759067,other,53063.728204032785,58959.69800448087,66329.66025504097,nr2,-81851.00945763041,-145874.6341143179,-64023.624656687476,347.13443305995315,-184.43467014299338
235,w99759073,sfh,16322.376591394783,18135.973990438648,20402.970739243476,r1,-29267.048682298013,-52157.17578820337,-22890.127105905358,34.86947953915223,-656.4516421933919
236,w99759074,mfh,260161.20526083146,289068.00584536826,325201.5065760393,r2,-429411.0306512613,-765258.8019446601,-335847.77129339887,1179.944325777702,-284.63018462505966
237,w99759077,sfh,52914.64659119377,58794.05176799308,66143.3082389922,r2,-87338.66721785479,-155647.33802299356,-68308.67080513877,212.39228247441352,-321.6155973716596
239,w99759083,trade,45059.565495100775,50066.1838834453,56324.45686887597,nr1,-75502.41217067487,-134560.18225220396,-59057.77008152909,341.51128259450195,-172.93065585669723
240,w99759085,other,63311.391095623374,70345.9901062482,79139.23886952922,nr2,-97658.06977259796,-174045.93163585244,-76387.86186325448,319.12387123871594,-239.36743298690325
241,w99759087,other,172965.5863999473,192183.9848888303,216206.98299993412,nr2,-266800.0973062185,-475490.3676093984,-208690.27030317986,592.8829183824361,-351.99238135001434
242,w99759088,ab,88658.67471107052,98509.63856785613,110823.34338883814,r2,-146336.24119970776,-260787.65711195697,-114451.41591224921,334.1662621571682,-342.49841732502415
243,w99759091,sfh,11524.131641001168,12804.590712223518,14405.164551251459,r1,-20663.493448387035,-36824.6717284405,-16161.178280053467,80.87078364617192,-199.83951621839478
244,w99759093,sfh,54665.253714504965,60739.1707938944,68331.56714313121,r2,-90228.14494891322,-160796.7126521501,-70568.56770323688,176.2003906674683,-400.50176640309735
245,w99759094,other,127766.57717581006,141962.86352867784,159708.22146976256,nr2,-197080.44780750092,-351236.208392602,-154155.76058510106,339.69808716569094,-453.8022626836581
246,w99759096,mfh,47013.13833967629,52236.8203774181,58766.42292459536,r1,-84297.51640581037,-150227.6648873769,-65930.14848156652,246.47077107857913,-267.49682403739
247,w99759099,th,24989.00373869263,27765.55970965848,31236.254673365787,r1,-44806.856700513636,-79850.86322896121,-35044.00652844758,50.23060751573648,-697.6624066804055
248,w99759102,other,404928.3339724756,449920.3710805284,506160.4174655945,nr2,-624603.5477606102,-1113166.6499879675,-488563.1022273572,1460.464218017459,-334.52589676628196
249,w99759105,mfh,53255.998957558084,59173.332175064534,66569.9986969476,r2,-87902.08892905412,-156651.4189452934,-68749.33001623928,189.26809048298745,-363.2378275746322
250,w99759110,th,21502.86142041705,23892.068244907834,26878.576775521313,r1,-38555.984079661306,-68711.10446289684,-30155.12038323553,35.61810292806477,-846.6234275345203
251,w99759111,th,34535.9950545772,38373.327838419114,43169.9938182215,r1,-61925.21308978951,-110357.70158812274,-48432.48849833323,238.72463138289748,-202.8801477994574
252,w99759113,th,212224.98925564316,235805.54361738128,265281.2365695539,r2,-350289.5494155328,-624255.4144752921,-273965.8650597593,635.4707306571305,-431.1227124126636
253,w99759120,th,23237.39167444857,25819.324082720632,29046.73959306071,r1,-41666.106009602714,-74253.69189573269,-32587.58588612997,160.90588292758912,-202.52575787297374
254,w99759121,ab,17191.860563128615,19102.06729236513,21489.825703910767,r1,-30826.088175519108,-54935.55968988687,-24109.47151436776,33.129497365746644,-727.7342981754713
255,w99759126,ab,74661.4219255084,82957.13547278711,93326.77740688549,r2,-123232.97052217374,-219615.02767838442,-96382.05715621068,310.54387535755524,-310.3653454612103
256,w99759127,other,32860.8525520517,36512.05839116855,41076.06569006462,nr1,-55062.08518443309,-98131.49016822292,-43069.404983789835,85.13879598667843,-505.8728454479067
257,w99759131,ab,66274.46957377039,73638.29952641155,82843.08696721298,r2,-109389.8233482048,-194944.9808809641,-85555.15753275932,184.6887545518577,-463.2396690332154
258,w99759132,ab,44301.10147182197,49223.44607980218,55376.376839777455,r1,-79434.66358561962,-141561.5136765697,-62126.85009095009,153.35469039995223,-405.1186822452053
259,w99759137,mfh,26131.587467902093,29035.09718655788,32664.484334877616,r1,-46855.58124985435,-83501.92103193686,-36646.339782082505,162.2998407471925,-225.79405878262654
260,w99759138,mfh,114243.39084343535,126937.10093715039,142804.2385542942,r2,-188565.28650376864,-336044.57020904374,-147479.2837052751,557.9003615580499,-264.34699431527395
261,w99759140,ab,54087.72543979606,60097.4727108845,67609.65679974506,r2,-89274.90131897094,-159097.92518247414,-69823.0238635032,160.4533356629312,-435.16093682329154
262,w99759142,sfh,50447.45984022519,56052.73315580576,63059.32480028148,r2,-83266.43360223791,-148390.15924675346,-65123.72564451555,128.98004897348582,-504.9131719426073
263,w99759148,ab,122067.53269869335,135630.59188743704,152584.41587336667,r2,-201479.48258715306,-359059.12157690374,-157579.63898975067,518.2482564277947,-304.06207263662174
264,w99759152,ab,44876.1750923536,49862.41676928178,56095.218865442,r1,-80465.80678671927,-143399.1269523864,-62933.32016566713,155.39786574579776,-404.9818822390678
265,w99759159,sfh,34070.300398334104,37855.889331482336,42587.87549791763,r1,-61090.193256799124,-108869.60223486413,-47779.408978065,71.9146042395383,-664.3909047864315
266,w99759161,mfh,71934.50220725962,79927.2246747329,89918.12775907452,r2,-118732.03270731981,-211593.84975335843,-92861.81704603862,242.4930030848831,-382.9463772756072
267,w99759162,mfh,155025.33407488256,172250.37119431395,193781.6675936032,r2,-255878.22909803299,-456003.81235271116,-200125.58325467817,714.1891373082996,-280.2137036260864
268,w99759164,mfh,71961.73720566227,79957.48578406918,89952.17150707783,r2,-118776.98563841553,-211673.96093760544,-92896.97529918991,595.7694656141102,-155.92772147769122
269,w99759165,mfh,63770.821559896285,70856.46839988476,79713.52694987036,r2,-105257.40832134559,-187580.55205435425,-82323.14373300866,160.50856082765387,-512.8894266356494
270,w99759170,sfh,47013.36803003878,52237.07558893198,58766.71003754847,r1,-84297.92825508877,-150228.39884915913,-65930.47059407036,93.69908212199807,-703.6405170781456
271,w99759172,other,61730.81695510983,68589.7966167887,77163.52119388728,nr2,-95220.02794436042,-169700.86048760163,-74480.83254324121,204.59550149962305,-364.03944366967636
272,w99759176,sfh,14493.422515544977,16103.802795049975,18116.77814443122,r1,-25987.618896086373,-46312.86269393616,-20325.243797849784,41.50382452430203,-489.71977958196595
273,w99759177,ab,106008.57950246714,117787.31055829681,132510.72437808392,r2,-174973.25681741076,-311822.04304665746,-136848.7862292467,360.73507672324774,-379.3609079336515
274,w99759180,education,74374.97687321722,82638.86319246358,92968.72109152153,nr2,-114723.69434830046,-204460.2387703485,-89736.54442204803,347.1465133147314,-258.4976111820853
275,w99759183,sfh,42546.20900035321,47273.56555594801,53182.76125044151,r1,-76288.03091806117,-135953.85999873176,-59665.82908067059,128.67689446713774,-463.6872014028004
276,w99759189,ab,57837.994960024385,64264.43884447154,72297.49370003048,r2,-95464.93683286203,-170129.26537457612,-74664.32854171409,171.2441471248865,-436.01098078559266
277,w99759190,other,75198.04717388457,83553.38574876063,93997.5589673557,nr2,-115993.28352426598,-206722.89695558857,-90729.61343132259,369.99921465907244,-245.21569191686902
278,w99759195,sfh,51261.17835256776,56956.864836186396,64076.4729407097,r2,-84609.52280223879,-150783.69541311287,-66174.17261087408,184.4751641433686,-358.7158895787483
279,w155463247,mfh,186269.900882997,206966.55653666332,232837.37610374624,r2,-307449.1834294956,-547909.0590972662,-240459.87566777057,886.8482149265707,-271.13983162009316
280,w155463249,trade,87242.84372721925,96936.49303024361,109053.55465902406,nr2,-134572.42958071115,-239834.59772872727,-105262.16814801612,403.549402025342,-260.8408477864772
281,w155463253,mfh,85711.09171490726,95234.54634989696,107138.86464363408,r2,-141471.08595473718,-252117.40272097324,-110646.31676623606,721.7602650925515,-153.30064859146526
282,w155463254,mfh,87014.59305688317,96682.88117431464,108768.24132110395,r2,-143622.58988151213,-255951.62494597278,-112329.03506446065,852.2730644002556,-131.799349007359
283,w155463255,mfh,71073.4939418158,78970.54882423978,88841.86742726975,r2,-117310.889050283,-209061.21175678476,-91750.32270650176,713.9319995328784,-128.51409205153075
284,w155463260,mfh,121068.10069432911,134520.1118825879,151335.12586791138,r2,-199829.86258854633,-356119.3130165993,-156289.45042805295,725.1058137452229,-215.54019767240158
285,w155463261,mfh,156542.2147043533,173935.7941159481,195677.76838044162,r2,-258381.9278098487,-460465.6853365714,-202083.7575267227,1003.1358517257496,-201.4520338188162
286,w155463268,mfh,159567.24377622348,177296.93752913718,199459.05472027932,r2,-263374.9122565477,-469363.7457567107,-205988.833500163,907.8277638942003,-226.90298941349548
287,w155463269,mfh,131879.48496798522,146532.76107553914,164849.35620998152,r2,-217674.67407403674,-387920.776145303,-170246.10207126624,646.430608794326,-263.363305751868
288,w155463275,mfh,123394.95860740752,137105.50956378612,154243.6982592594,r2,-203670.47538718514,-362963.71741990995,-159293.2420327248,531.2511221051216,-299.8454693168716
289,w155463277,mfh,151532.00259406594,168368.89177118437,189415.0032425824,r2,-250112.28459420113,-445728.25008690316,-195615.96549270203,722.3371928531676,-270.80976506281837
290,w155463281,mfh,129551.36276085915,143945.95862317682,161939.20345107393,r2,-213831.97448536515,-381072.65284721216,-167240.678361847,852.691491766274,-196.1326927461454
291,w155463286,sfh,21335.71807363871,23706.35341515412,26669.647592048386,r1,-38256.28553762038,-68177.00791936145,-29920.72238174107,75.58565192222595,-395.85187956740884
292,w155463289,mfh,189460.16018468578,210511.2890940953,236825.2002308572,r2,-312714.8898725815,-557293.1408194256,-244578.25094684405,870.3151384696364,-281.0226320742977
293,w155463294,mfh,73954.39748668816,82171.55276298684,92442.9968583602,r2,-122065.98602629152,-217535.32992154662,-95469.34389525511,520.8021583877504,-183.31211258954838
294,w155463296,mfh,149851.71086067607,166501.90095630675,187314.63857584508,r2,-247338.86645791007,-440785.7067222141,-193446.84026430405,531.2875348292291,-364.10950301418865
295,w155463300,mfh,145780.16516082495,161977.9612898055,182225.20645103118,r2,-240618.5461335792,-428809.3392956903,-188190.7931621111,903.6974393147975,-208.24535400343873
296,w155463302,mfh,162906.195564221,181006.88396024556,203632.74445527626,r2,-268886.0441993038,-479185.20335056,-210299.1591512562,619.062746527791,-339.70572503479735
297,w155463304,mfh,132782.97083749846,147536.6342638872,165978.71354687307,r2,-219165.9294593951,-390578.3611352881,-171412.431675893,1087.9011799693108,-157.5625018448169
298,w155463308,mfh,147385.4815572954,163761.64617477267,184231.85194661922,r2,-243268.213164598,-433531.34425824205,-190263.13109364404,740.3594694465398,-256.9875026193376
299,w155463310,mfh,78437.63363840502,87152.92626489447,98047.04204800627,r2,-129465.82511694926,-230722.67629341694,-101256.85117646768,722.3160033598542,-140.183590984377
300,w155463313,mfh,118627.44188251636,131808.2687583515,148284.30235314544,r2,-195801.4148620767,-348940.16562446236,-153138.75076238567,774.0583199881017,-197.83877623683395
301,w155463314,mfh,201931.4964824973,224368.329424997,252414.37060312164,r2,-333299.54763457406,-593977.3184789803,-260677.77084440627,1101.9502923069522,-236.56037179197332
302,w155463317,mfh,143289.21159194486,159210.23510216095,179111.51448993105,r2,-236507.0840182156,-421482.25091635325,-184975.16689813766,740.3064833164215,-249.86295685198755
303,w155463319,mfh,145828.4042201316,162031.56024459066,182285.5052751645,r2,-240698.16747509988,-428951.23349046434,-188253.06601536446,828.4481069911271,-227.2357971811754
304,w155463321,mfh,143438.5743173969,159376.19368599655,179298.21789674612,r2,-236753.61578613592,-421921.5982826142,-185167.98249647827,781.2118542082608,-237.02659080121296
305,w155463324,mfh,160134.95033012077,177927.7225890231,200168.68791265096,r2,-264311.9445714622,-471033.64283785323,-206721.698266391,722.1055689860135,-286.27628306020586
306,w155463327,mfh,144237.2233375608,160263.58148617868,180296.529171951,r2,-238071.83192267854,-424270.8078495524,-186198.97592687389,780.4636536210775,-238.57482031735364
307,w155463330,mfh,92798.36038612344,103109.28931791494,115997.9504826543,r2,-153169.03047170752,-272964.4568655651,-119795.42639385758,867.026127423346,-138.1681850232924
308,w155463331,mfh,161247.17579186105,179163.5286576234,201558.9697398263,r2,-266147.73665800196,-474305.2310190749,-208157.49436107295,701.7002469789237,-296.64731522792977
309,w155463336,mfh,82538.53583434132,91709.48426037925,103173.16979292665,r2,-136234.60002630408,-242785.39524572232,-106550.79521941824,356.26551316827533,-299.0769279683015
310,w155463337,trade,59172.9222938284,65747.69143758711,73966.15286728549,nr2,-91274.46536897663,-162669.09019089944,-71394.62482192281,437.0872274041176,-163.3418236582638
311,w155463339,mfh,96284.55889755068,106982.84321950076,120355.69862193835,r2,-158923.2015993589,-283219.0376495115,-124295.83605015257,868.4495440013707,-143.1238428400354
312,w155463342,mfh,125130.04950329757,139033.3883369973,156412.56187912196,r2,-206534.3426925767,-368067.45138717344,-161533.10869459674,722.9579402044416,-223.43361862644127
313,w155463343,mfh,182362.7691744811,202625.29908275677,227953.46146810136,r2,-301000.23785299447,-536416.3120241535,-235416.07417115907,844.8904670208692,-278.6350223612408
314,w155463347,mfh,195710.88465394767,217456.5385043863,244638.60581743458,r2,-323032.0700761855,-575679.5175039808,-252647.44742779527,1083.6851687338203,-233.1373121245066
315,w155463348,mfh,144820.76491530155,160911.9610170017,181025.95614412692,r2,-239035.00085508835,-425987.2833256675,-186952.28247057914,740.608741542697,-252.4305641885286
316,w155463352,mfh,38492.77211566138,42769.74679517931,48115.965144576716,r1,-69019.96342981061,-123001.34545788247,-53981.382028071865,356.4181080274284,-151.45521737609835
317,w155463353,mfh,96023.96050529758,106693.28945033065,120029.95063162198,r2,-158493.06896643512,-282452.49287107546,-123959.42390464034,722.1394314199686,-171.6558028979175
318,w155463354,mfh,187294.1777654443,208104.64196160476,234117.72220680537,r2,-309139.8113281594,-550921.9483523547,-241782.13702419528,696.3946817303076,-347.19124566466763
319,w155463358,mfh,190927.28764734967,212141.4307192774,238659.10955918708,r2,-315136.468121374,-561608.6658926306,-246472.19777125656,865.4375973489136,-284.79488125576285
320,w155463359,mfh,200634.12279915024,222926.80311016692,250792.65349893778,r2,-331158.15776075586,-590161.1206350422,-259002.96287428634,1101.9756921548396,-235.03509625318813
321,w155463364,mfh,143564.7779021287,159516.4198912541,179455.97237766086,r2,-236961.92206046006,-422292.8235156621,-185330.90145520205,740.593882034719,-250.2463306151289
322,w155463365,mfh,105728.02317289257,117475.58130321397,132160.0289661157,r2,-174510.18246119554,-310996.7924085657,-136486.60994737016,603.6562003400177,-226.09990565903604
323,w155463369,mfh,174449.9518470026,193833.2798300029,218062.43980875326,r2,-287939.677803155,-513140.9235896551,-225201.2457865001,722.4004129424691,-311.74019525987563
324,w155463370,mfh,133103.75935795248,147893.06595328054,166379.69919744058,r2,-219695.40936033244,-391521.9539303557,-171826.54457002328,696.1379145577084,-246.82830941508675
325,w155463373,mfh,171854.26793553864,190949.18659504293,214817.83491942327,r2,-283655.35223451705,-505505.7730747178,-221850.42084020074,865.3327697202564,-256.3758459210094
326,w155463376,mfh,156453.43080105938,173837.14533451042,195566.78850132422,r2,-258235.38487167135,-460204.52932217426,-201969.1444505029,746.0008564919234,-270.7358077311933
327,w155463378,mfh,149021.482669433,165579.42518825887,186276.85333679125,r2,-245968.52708344418,-438343.6076769917,-192375.08059354755,701.7079005709849,-274.15265017966954
328,w155463380,mfh,140684.60308128386,156316.22564587096,175855.75385160482,r2,-232208.0278853665,-413820.84887754836,-181612.82099218186,903.4881653226912,-201.0129495468452
329,w155463382,mfh,150368.7714173962,167076.41268599578,187960.96427174524,r2,-248192.30464193024,-442306.62965064147,-194114.32500871122,654.6620004437864,-296.51075650812754
330,w155463388,mfh,81045.45395849762,90050.50439833068,101306.81744812202,r2,-133770.18252597013,-238393.52580320527,-104623.34327723514,654.8312545590103,-159.77145646124163
331,w155463390,mfh,127909.41103823822,142121.5678202647,159886.76379779776,r2,-211121.83874170817,-376242.88583085744,-165121.04708914927,658.415929133445,-250.78531636752552
332,w155463392,mfh,126699.30992433419,140777.01102703798,158374.1374054177,r2,-209124.49726263253,-372683.3984440671,-163558.90118143457,746.3197361536323,-219.15392727570244
333,w155463395,mfh,81203.21252281987,90225.79169202207,101504.01565352484,r2,-134030.57210877427,-238857.56935577386,-104826.99724699958,740.6091377854347,-141.5415931275878
334,w155463397,mfh,108201.45876259069,120223.8430695452,135251.82345323835,r2,-178592.7301444941,-318272.3520146259,-139679.6218701318,721.9107812985777,-193.4859895275081
335,w155463400,mfh,132263.3739372203,146959.30437468924,165329.2174215254,r2,-218308.30489447215,-389049.9776047676,-170741.67271029545,957.7393607803388,-178.27571853283757
336,w155463402,mfh,124641.24892632537,138490.27658480595,155801.5611579067,r2,-205727.5492303073,-366629.65460441104,-160902.10537410373,519.368776667118,-309.80319303490137
337,w155463405,mfh,123848.16417723722,137609.07130804137,154810.20522154652,r2,-204418.51724316576,-364296.8122257047,-159878.29498253897,658.592996231094,-242.75735681592215
338,w155463406,mfh,161116.41015993198,179018.23351103553,201395.51269991498,r2,-265931.9004624242,-473920.58661859535,-207988.68615617114,932.8967588515952,-222.94930728691477
339,w155463408,mfh,81123.65596148898,90137.39551276554,101404.56995186122,r2,-133899.2594291535,-238623.5553768262,-104724.29594767271,740.3845857441426,-141.44580798155982
340,w155463411,mfh,157728.79737860002,175254.21930955557,197160.99672325002,r2,-260340.4507517699,-463955.99371976,-203615.54296799007,886.3585438661277,-229.72141959602232
341,w155463413,trade,59864.86027475999,66516.51141639998,74831.07534344998,nr2,-92341.78242599827,-164571.25958634954,-72229.47716035126,436.59599217027426,-165.4377925031008
